aX,aY,aZ,gX,gY,gZ
2.196,0.045,2.847,19.836,372.559,-79.590
1.150,0.523,3.085,117.310,262.634,-61.768
0.664,0.592,2.740,185.425,106.873,-20.813
0.852,0.358,1.986,170.105,-59.509,-13.184
1.337,0.010,0.908,79.895,-211.670,-36.621
1.966,-0.337,-0.202,-31.189,-312.073,-58.350
2.458,-0.710,-1.105,-99.915,-348.145,-60.181
2.649,-1.069,-1.682,-109.131,-318.970,-47.974
2.404,-1.208,-1.759,-84.167,-246.338,-37.415
1.999,-1.182,-1.487,-62.073,-167.297,-34.912
1.574,-1.078,-1.090,-70.984,-111.145,-41.138
1.265,-1.021,-0.808,-112.000,-83.496,-49.133
1.124,-1.027,-0.662,-177.246,-75.745,-49.927
1.147,-1.114,-0.570,-248.108,-74.524,-44.556
1.240,-1.230,-0.383,-308.472,-69.153,-39.124
1.287,-1.309,-0.101,-348.938,-62.988,-36.804
1.218,-1.299,0.174,-369.568,-60.730,-40.100
1.027,-1.188,0.335,-376.099,-62.012,-49.866
0.874,-1.125,0.419,-377.686,-66.650,-59.021
0.830,-1.070,0.491,-380.493,-74.524,-67.688
0.679,-0.915,0.581,-381.897,-79.102,-79.773
0.336,-0.696,0.652,-383.545,-77.454,-88.745
0.027,-0.468,0.713,-394.104,-75.378,-88.318
-0.215,-0.286,0.790,-425.781,-83.252,-83.069
-0.383,-0.194,0.852,-485.413,-96.008,-79.773
-0.353,-0.125,0.875,-562.744,-108.093,-82.336
-0.345,0.018,0.854,-629.639,-114.990,-84.595
-0.412,0.155,0.889,-670.044,-112.366,-76.477
-0.447,0.220,0.903,-685.913,-105.530,-62.256
-0.628,0.297,0.875,-696.167,-97.839,-60.608
-0.943,0.338,0.717,-713.928,-84.229,-77.454
-1.281,0.487,0.596,-732.849,-68.604,-108.948
-1.578,0.556,0.536,-742.432,-61.523,-142.151
-1.773,0.664,0.492,-744.934,-74.341,-166.138
-1.829,0.732,0.459,-729.614,-101.807,-171.448
-1.809,0.679,0.439,-685.059,-128.784,-160.278
-1.756,0.570,0.402,-605.896,-154.541,-144.165
-1.660,0.530,0.283,-501.221,-175.903,-131.714
-1.588,0.569,0.091,-389.343,-190.186,-118.652
-1.495,0.696,-0.091,-284.424,-199.707,-100.708
-1.404,0.812,-0.256,-203.247,-204.285,-80.688
-1.346,0.874,-0.361,-154.724,-206.970,-66.650
-1.296,0.852,-0.433,-136.047,-206.787,-62.561
-1.246,0.801,-0.497,-136.658,-199.646,-66.528
-1.200,0.745,-0.539,-146.118,-187.134,-75.256
-1.169,0.694,-0.516,-153.687,-170.471,-83.557
-1.166,0.662,-0.419,-148.865,-147.766,-85.571
-1.089,0.688,-0.335,-130.188,-119.568,-80.200
-1.185,0.744,-0.190,-98.938,-94.543,-73.303
-1.232,0.792,-0.065,-59.387,-80.139,-58.167
-1.278,0.849,0.028,-22.827,-80.994,-36.011
-1.280,0.866,0.035,6.226,-90.088,-15.991
-1.197,0.860,-0.032,19.165,-101.257,-3.052
-1.094,0.858,-0.144,12.268,-108.093,-0.183
-1.000,0.863,-0.259,-9.033,-106.384,-4.822
-0.909,0.840,-0.358,-33.936,-99.182,-11.414
-0.838,0.817,-0.403,-53.528,-88.623,-17.456
-0.809,0.815,-0.406,-58.838,-75.439,-20.447
-0.783,0.798,-0.379,-45.105,-63.965,-14.038
-0.764,0.786,-0.344,-18.188,-56.335,-1.038
-0.743,0.785,-0.338,9.338,-52.185,11.047
-0.688,0.802,-0.342,27.649,-49.438,18.555
-0.650,0.803,-0.352,31.738,-44.250,22.461
-0.588,0.808,-0.340,22.095,-35.950,21.973
-0.562,0.776,-0.295,3.357,-27.405,17.578
-0.538,0.735,-0.231,-13.123,-18.066,10.315
-0.532,0.708,-0.155,-21.667,-9.155,3.784
-0.528,0.718,-0.097,-19.958,-4.883,-0.244
-0.532,0.748,-0.040,-9.888,-5.920,-1.831
-0.550,0.748,-0.010,5.493,-12.695,0.732
-0.518,0.773,-0.040,23.926,-22.583,5.615
-0.470,0.821,-0.106,36.316,-30.457,9.216
-0.432,0.863,-0.159,36.377,-33.264,11.841
-0.418,0.865,-0.199,24.231,-31.067,12.329
-0.420,0.842,-0.226,2.869,-25.574,8.118
-0.440,0.794,-0.241,-18.372,-18.494,1.160
-0.466,0.752,-0.242,-33.447,-10.803,-5.798
-0.492,0.747,-0.240,-37.781,-5.005,-12.451
-0.512,0.745,-0.241,-29.907,-2.014,-16.663
-0.525,0.763,-0.227,-11.475,-1.587,-15.320
-0.519,0.816,-0.221,11.108,-2.991,-9.827
-0.509,0.865,-0.215,28.625,-4.578,-2.991
-0.504,0.899,-0.220,35.889,-5.310,3.296
-0.488,0.924,-0.215,31.921,-2.747,5.188
-0.482,0.936,-0.194,18.005,2.075,1.770
-0.475,0.920,-0.168,1.404,8.362,-3.357

-1.479,0.886,-0.348,241.028,114.075,71.533
-1.591,0.984,-0.363,293.274,122.253,98.999
-1.796,1.067,-0.405,354.187,130.554,135.376
-2.042,1.145,-0.452,416.504,140.686,176.025
-2.319,1.249,-0.443,476.013,148.682,219.421
-2.421,1.300,-0.334,527.405,151.550,262.756
-2.445,1.306,-0.111,565.552,143.616,301.697
-2.542,1.200,0.007,600.403,130.371,336.792
-2.597,1.017,0.003,632.385,114.868,362.549
-2.483,0.817,0.022,656.494,101.135,369.812
-2.310,0.629,0.092,666.992,98.816,358.032
-2.118,0.462,0.170,652.405,108.337,326.965
-2.043,0.275,0.285,617.737,117.188,282.593
-2.148,0.256,0.337,575.989,116.821,229.126
-2.443,0.430,0.381,541.199,101.563,171.692
-2.837,0.667,0.165,520.874,63.232,137.634
-3.043,0.866,-0.276,510.071,5.493,131.348
-3.031,0.891,-0.762,504.944,-50.781,131.531
-2.734,0.965,-1.416,493.286,-84.961,122.803
-2.273,1.031,-1.941,483.032,-93.872,116.394
-1.611,0.884,-2.326,487.793,-76.233,137.878
-0.745,0.546,-2.581,495.422,-25.940,180.786
0.342,-0.042,-2.428,481.201,36.377,217.834
1.542,-0.689,-1.949,433.899,88.562,244.995
2.703,-1.541,-1.457,366.882,114.136,274.658
3.954,-2.433,-0.965,287.903,121.216,303.772
4.000,-3.171,-0.721,203.857,133.362,303.528
4.000,-3.723,-0.511,139.343,176.514,279.358
4.000,-4.000,0.101,83.496,263.123,237.061
4.000,-3.712,1.097,7.202,388.245,147.705
4.000,-2.505,2.111,-55.969,514.465,15.076
4.000,-0.704,3.137,-60.059,558.105,-105.896
3.443,0.763,3.902,24.170,507.141,-152.222
1.900,1.292,4.000,149.292,395.752,-96.375
0.690,1.276,4.000,206.970,236.572,-1.526
0.412,0.931,3.082,150.757,38.147,32.104
1.134,0.183,1.763,9.888,-166.992,2.563
2.058,-0.493,0.066,-139.832,-330.139,-33.203
2.876,-1.156,-1.389,-214.111,-403.687,-44.922
3.050,-1.651,-2.161,-175.415,-377.625,-36.194
2.732,-1.737,-2.273,-73.242,-302.307,-29.968
2.218,-1.493,-2.109,10.742,-225.403,-41.260
1.839,-1.077,-1.863,18.372,-176.453,-65.979
1.632,-0.801,-1.676,-47.791,-145.081,-87.769
1.514,-0.805,-1.544,-160.400,-117.371,-94.604
1.506,-1.062,-1.395,-273.193,-89.539,-88.928
1.480,-1.321,-1.169,-349.731,-56.763,-84.167
1.390,-1.454,-0.844,-379.395,-25.696,-87.830
1.296,-1.413,-0.457,-372.803,-4.822,-96.191
1.148,-1.190,-0.054,-344.055,3.967,-101.501
0.915,-0.868,0.293,-308.899,-0.366,-98.511
0.722,-0.554,0.491,-288.391,-18.250,-85.754
0.630,-0.304,0.579,-296.082,-41.626,-67.139
0.508,-0.164,0.544,-334.229,-56.824,-48.584
0.387,-0.083,0.490,-401.550,-59.021,-35.400
0.251,-0.062,0.553,-480.042,-53.589,-29.846
0.058,-0.038,0.742,-546.692,-46.936,-31.799
-0.139,0.045,0.980,-595.459,-47.180,-30.396
-0.266,0.076,1.062,-633.850,-54.749,-16.418
-0.175,0.007,1.073,-665.466,-61.829,-3.723
-0.302,-0.033,1.068,-691.162,-66.895,-13.245
-0.565,-0.047,0.876,-728.943,-65.796,-45.715
-0.763,0.060,0.689,-781.799,-59.753,-97.656
-1.008,0.203,0.598,-827.271,-59.448,-161.804
-1.202,0.356,0.567,-851.379,-67.993,-220.398
-1.310,0.492,0.561,-838.501,-91.492,-257.141
-1.293,0.684,0.450,-769.592,-129.517,-259.399
-1.216,0.841,0.227,-633.423,-170.776,-225.769
-1.069,0.994,-0.037,-459.229,-205.383,-164.124
-0.969,1.091,-0.319,-292.175,-225.037,-101.074
-0.967,1.172,-0.498,-180.298,-222.839,-65.063
-1.076,1.149,-0.542,-153.992,-205.811,-64.209
-1.210,1.056,-0.487,-198.914,-190.796,-95.703
-1.299,0.953,-0.417,-269.226,-185.364,-142.761
-1.317,0.924,-0.379,-325.256,-189.209,-181.335
-1.286,0.963,-0.424,-338.501,-195.068,-197.937
-1.218,1.077,-0.521,-307.495,-193.909,-190.308
-1.153,1.230,-0.676,-252.075,-184.937,-168.640
-1.073,1.350,-0.803,-195.557,-170.288,-139.954
-1.025,1.411,-0.862,-154.114,-153.503,-111.145
-1.024,1.432,-0.840,-133.423,-137.024,-87.402
-1.078,1.374,-0.776,-127.808,-127.197,-65.796
-1.087,1.259,-0.725,-126.343,-126.831,-45.471
-1.052,1.135,-0.726,-123.169,-131.592,-29.907
-0.981,1.070,-0.759,-116.150,-134.766,-19.409
-0.889,1.033,-0.827,-106.079,-130.493,-11.719
-0.812,0.996,-0.893,-95.886,-117.310,-5.432
-0.754,0.949,-0.927,-86.731,-98.450,-1.221
-0.693,0.914,-0.938,-78.796,-75.867,0.000
-0.625,0.906,-0.887,-73.364,-52.856,-1.404
-0.580,0.922,-0.766,-69.031,-33.020,-2.441
-0.574,0.925,-0.606,-62.195,-19.470,0.488
-0.589,0.902,-0.468,-46.204,-14.038,8.179
-0.561,0.870,-0.370,-21.606,-15.015,18.921
-0.532,0.850,-0.326,5.615,-17.395,27.588
-0.487,0.874,-0.320,28.625,-18.372,31.555
-0.458,0.897,-0.318,41.931,-18.738,35.034
-0.429,0.891,-0.333,44.617,-18.494,37.537
-0.398,0.866,-0.359,37.415,-16.418,36.804
-0.365,0.829,-0.381,21.667,-12.695,31.494
-0.332,0.785,-0.389,2.380,-8.362,22.583
-0.318,0.771,-0.379,-12.512,-4.028,12.268
-0.321,0.782,-0.334,-18.494,-0.122,4.761
-0.339,0.820,-0.275,-12.146,1.892,4.456
-0.367,0.820,-0.239,3.540,0.549,9.888
-0.401,0.807,-0.214,23.437,-4.089,17.151
-0.407,0.787,-0.208,43.335,-11.658,23.376
-0.390,0.787,-0.229,58.044,-18.066,26.001
-0.349,0.808,-0.256,63.843,-20.508,24.536
-0.296,0.823,-0.306,59.998,-17.578,19.714
-0.275,0.840,-0.340,47.913,-9.399,11.414
-0.267,0.877,-0.332,32.532,1.526,1.160
-0.271,0.925,-0.309,17.395,12.329,-9.338
-0.288,0.969,-0.265,4.761,18.982,-15.930
-0.321,1.010,-0.211,-1.831,20.630,-15.381
-0.349,0.981,-0.197,-1.648,15.869,-8.240
-0.355,0.909,-0.219,2.197,7.690,-0.122
-0.334,0.871,-0.251,6.653,0.793,2.380
-0.310,0.878,-0.277,8.362,-2.319,-0.305

-1.187,0.991,-0.478,148.743,69.458,65.918
-1.257,1.017,-0.507,184.326,80.383,83.191
-1.350,1.043,-0.552,211.670,93.262,104.370
-1.480,1.053,-0.604,228.394,106.567,124.023
-1.605,1.040,-0.650,239.685,116.455,141.968
-1.752,1.007,-0.711,258.423,121.338,161.011
-1.898,1.001,-0.786,295.715,123.901,181.763
-2.015,1.028,-0.816,349.487,122.437,204.285
-2.120,1.075,-0.780,417.114,115.112,230.957
-2.185,1.200,-0.722,505.371,100.464,261.902
-2.226,1.404,-0.612,601.135,80.994,298.889
-2.333,1.568,-0.446,683.289,55.054,342.651
-2.372,1.640,-0.384,743.469,24.231,385.925
-2.336,1.539,-0.362,777.405,4.456,415.833
-2.219,1.321,-0.284,778.870,-6.348,415.588
-1.992,1.083,-0.190,762.634,-6.836,386.475
-1.980,0.857,-0.175,728.943,7.751,335.022
-2.325,0.822,-0.333,660.583,11.902,275.513
-2.764,0.882,-0.853,572.327,-16.235,226.074
-2.908,0.914,-1.538,489.624,-67.566,197.021
-2.643,0.889,-2.209,441.284,-110.535,192.871
-2.097,0.799,-2.949,448.303,-128.601,217.346
-1.190,0.516,-3.579,497.375,-100.891,272.705
-0.000,-0.158,-3.837,551.331,-20.081,336.487
1.503,-0.833,-3.413,552.002,87.585,381.287
2.802,-1.608,-2.350,489.502,183.594,403.870
3.845,-2.485,-1.161,378.418,240.540,411.682
4.000,-3.270,-0.132,262.329,253.967,388.611
4.000,-3.832,0.586,190.125,231.812,342.590
4.000,-4.000,1.286,177.429,178.528,307.190
4.000,-4.000,1.894,185.913,170.837,302.734
4.000,-3.995,2.509,173.584,309.875,243.530
4.000,-2.650,3.492,99.731,492.187,96.924
3.940,-0.659,4.000,-16.907,538.757,-62.500
2.502,1.357,4.000,-91.858,454.590,-187.561
1.061,2.669,4.000,-70.679,289.917,-222.351
0.531,2.394,4.000,7.080,92.468,-158.020
1.114,1.405,3.041,33.447,-106.873,-34.973
2.129,0.275,1.517,-18.982,-301.697,40.588
3.139,-0.550,0.049,-104.126,-431.946,39.185
3.724,-1.094,-1.058,-144.287,-451.599,2.197
3.744,-1.467,-1.629,-110.535,-377.075,-25.269
3.144,-1.410,-1.763,-36.255,-264.282,-44.739
2.506,-1.147,-1.639,21.606,-171.021,-52.002
1.969,-0.939,-1.466,23.376,-115.967,-57.373
1.548,-0.818,-1.327,-28.320,-85.327,-67.871
1.246,-0.850,-1.204,-104.187,-66.589,-75.500
1.087,-1.002,-1.056,-173.462,-54.016,-78.918
0.961,-1.087,-0.979,-222.717,-39.490,-84.778
0.794,-1.113,-0.890,-248.108,-16.846,-93.689
0.636,-1.060,-0.711,-252.686,7.019,-102.173
0.455,-0.943,-0.443,-242.676,25.024,-107.910
0.194,-0.783,-0.203,-228.394,35.278,-107.056
-0.019,-0.620,-0.023,-219.727,34.180,-99.976
-0.211,-0.438,0.159,-221.741,21.240,-89.355
-0.379,-0.289,0.246,-236.877,2.075,-75.806
-0.373,-0.201,0.294,-267.639,-13.977,-60.547
-0.361,-0.119,0.295,-319.031,-20.508,-46.204
-0.395,-0.105,0.340,-390.564,-11.047,-41.687
-0.371,-0.098,0.518,-475.098,8.484,-44.373
-0.447,-0.017,0.801,-552.856,28.015,-49.500
-0.630,0.045,1.066,-614.258,47.363,-52.063
-0.681,0.105,1.349,-662.292,54.810,-52.002
-0.798,0.219,1.560,-703.064,41.992,-55.420
-1.016,0.308,1.656,-741.821,20.264,-67.871
-1.039,0.387,1.676,-779.785,-8.057,-90.637
-1.099,0.508,1.587,-803.467,-47.729,-118.835
-1.061,0.506,1.391,-811.279,-82.886,-143.127
-1.042,0.457,1.178,-802.490,-106.323,-162.659
-1.044,0.483,0.980,-778.198,-127.930,-177.490
-1.085,0.595,0.760,-730.408,-140.076,-187.134
-1.061,0.728,0.558,-670.349,-148.193,-181.274
-1.049,0.849,0.376,-610.901,-162.903,-162.170
-1.096,0.943,0.224,-555.176,-181.274,-139.771
-1.139,0.892,0.046,-509.277,-203.796,-115.295
-1.143,0.775,-0.158,-478.821,-229.065,-93.384
-1.118,0.708,-0.407,-459.167,-253.235,-86.731
-1.021,0.691,-0.667,-435.364,-269.775,-88.318
-0.925,0.724,-0.877,-395.874,-271.240,-79.468
-0.847,0.760,-1.018,-335.815,-251.953,-57.678
-0.834,0.751,-1.105,-262.451,-215.942,-33.813
-0.863,0.747,-1.107,-193.237,-174.438,-16.235
-0.921,0.773,-1.009,-136.719,-134.949,-9.827
-1.041,0.840,-0.863,-92.773,-105.591,-9.399
-1.128,0.868,-0.739,-60.120,-90.698,-4.822
-1.147,0.841,-0.660,-38.147,-88.196,4.822
-1.130,0.797,-0.638,-26.184,-89.355,12.634
-1.065,0.790,-0.642,-21.851,-89.844,12.634
-0.989,0.832,-0.652,-24.536,-89.050,7.629
-0.920,0.863,-0.668,-32.227,-83.618,1.160
-0.850,0.892,-0.699,-41.016,-74.585,-3.540
-0.741,0.902,-0.733,-47.607,-59.753,-3.540
-0.671,0.888,-0.714,-49.866,-40.527,0.427
-0.649,0.854,-0.644,-47.791,-21.240,5.920
-0.656,0.832,-0.518,-39.307,-6.531,9.888
-0.696,0.838,-0.370,-20.752,-1.953,13.794
-0.697,0.816,-0.272,7.202,-5.066,20.386
-0.659,0.804,-0.233,38.147,-11.536,26.001
-0.594,0.813,-0.239,63.660,-17.944,26.733
-0.529,0.846,-0.256,76.721,-19.775,23.804
-0.486,0.892,-0.281,75.134,-17.517,18.738
-0.428,0.949,-0.318,60.547,-13.428,12.878
-0.384,0.979,-0.360,37.170,-9.521,8.972
-0.354,0.982,-0.377,12.207,-6.470,8.423
-0.352,0.946,-0.369,-7.385,-4.395,10.681
-0.382,0.902,-0.352,-18.494,-4.028,12.695
-0.409,0.845,-0.340,-17.456,-6.531,15.442
-0.427,0.802,-0.318,-6.897,-12.146,18.982
-0.420,0.775,-0.316,7.874,-17.700,21.118
-0.395,0.774,-0.328,20.386,-21.729,20.081
-0.347,0.807,-0.358,25.208,-22.644,16.602
-0.304,0.849,-0.394,20.020,-18.677,13.428
-0.301,0.859,-0.419,6.592,-10.925,11.292
-0.290,0.833,-0.426,-9.033,-2.563,7.629
-0.313,0.800,-0.421,-22.827,6.470,2.258
-0.339,0.770,-0.408,-29.968,14.893,-3.113
-0.374,0.766,-0.373,-28.320,19.714,-6.470
-0.420,0.762,-0.328,-17.517,19.958,-6.531
-0.445,0.757,-0.303,-0.061,15.320,-3.479

-1.161,1.152,-0.696,269.165,70.801,61.340
-1.360,1.216,-0.749,308.838,96.252,84.534
-1.647,1.284,-0.783,361.877,120.361,115.540
-1.964,1.362,-0.768,422.546,140.686,153.992
-2.342,1.407,-0.747,484.924,152.649,201.843
-2.591,1.480,-0.670,545.105,153.442,248.718
-2.624,1.519,-0.521,600.342,143.921,287.292
-2.524,1.575,-0.305,652.832,127.686,321.167
-2.365,1.636,-0.017,708.374,105.408,357.117
-2.295,1.586,0.218,761.963,72.021,401.978
-2.141,1.413,0.239,806.641,35.828,442.261
-1.983,1.079,0.109,818.237,8.667,450.806
-1.762,0.732,-0.163,788.452,-7.446,416.504
-1.541,0.493,-0.388,722.900,-5.371,337.708
-1.592,0.424,-0.714,624.146,0.732,230.713
-2.291,0.853,-1.269,513.916,-11.292,127.930
-2.896,1.304,-2.025,445.068,-46.753,83.130
-2.814,1.516,-2.796,442.749,-78.003,118.469
-2.421,1.351,-3.361,484.070,-78.735,194.824
-1.731,0.851,-3.723,517.822,-31.006,250.977
-1.181,0.491,-3.780,505.066,53.711,252.319
-0.573,0.116,-3.513,474.304,156.677,238.037
0.186,-0.454,-3.035,458.618,246.582,249.634
1.374,-1.309,-2.539,446.838,306.763,273.254
2.816,-2.258,-2.053,424.988,342.102,273.682
4.000,-3.104,-1.353,403.320,362.976,250.916
4.000,-3.688,-0.932,384.399,372.253,221.436
4.000,-3.899,-0.778,358.398,377.075,188.904
4.000,-4.000,-0.426,313.843,390.442,166.077
4.000,-3.850,0.293,217.285,431.458,147.034
4.000,-2.796,1.284,101.196,509.827,74.097
4.000,-1.259,2.569,41.931,549.255,-13.672
3.661,-0.014,3.797,87.585,493.835,-41.199
2.109,0.504,4.000,183.655,367.493,-5.554
0.961,0.609,4.000,206.726,188.049,30.701
0.414,0.438,2.926,121.460,-30.090,15.564
0.735,-0.115,0.945,-10.742,-237.122,-12.451
1.247,-0.760,-1.320,-99.731,-368.042,-24.658
1.806,-1.263,-3.088,-97.046,-379.883,-21.790
1.807,-1.414,-3.672,-27.283,-288.269,-15.930
1.183,-1.113,-3.130,43.518,-147.522,-15.137
0.388,-0.635,-2.120,60.608,-35.034,-17.822
-0.099,-0.357,-1.256,26.062,11.108,-5.981
-0.112,-0.443,-0.796,-40.344,9.644,23.437
0.214,-0.749,-0.728,-120.117,-6.897,51.208
0.714,-1.206,-0.737,-184.998,-13.855,69.092
1.167,-1.542,-0.659,-222.961,-1.648,69.702
1.304,-1.612,-0.384,-234.253,22.522,51.575
1.366,-1.532,0.082,-223.083,37.292,35.583
1.397,-1.401,0.521,-210.022,26.550,27.344
1.382,-1.268,0.703,-217.590,-7.019,19.592
1.476,-1.237,0.650,-246.643,-56.335,10.071
1.648,-1.328,0.513,-282.776,-107.300,0.854
1.733,-1.434,0.336,-314.636,-143.616,-9.216
1.760,-1.437,0.189,-334.106,-161.987,-24.048
1.501,-1.354,0.154,-337.280,-166.748,-42.664
1.220,-1.188,0.194,-335.632,-164.551,-56.213
0.908,-0.935,0.291,-335.327,-165.405,-63.354
0.688,-0.701,0.374,-344.788,-168.030,-63.171
0.494,-0.469,0.426,-367.798,-169.800,-54.321
0.286,-0.261,0.414,-405.273,-167.236,-36.621
0.076,-0.067,0.427,-455.383,-158.264,-15.076
-0.127,-0.001,0.463,-518.677,-146.118,6.409
-0.172,0.041,0.541,-589.111,-130.859,24.658
-0.354,0.133,0.571,-655.029,-112.671,41.260
-0.618,0.231,0.645,-710.632,-90.820,58.411
-0.846,0.270,0.765,-757.935,-71.716,67.566
-0.912,0.173,0.992,-799.683,-68.848,63.049
-1.022,0.061,1.190,-834.412,-91.064,39.063
-1.151,-0.064,1.222,-863.831,-126.343,-0.122
-1.093,-0.117,1.159,-870.667,-163.635,-38.330
-1.017,-0.222,0.917,-846.008,-197.815,-63.843
-1.081,-0.241,0.441,-797.058,-211.914,-70.374
-1.281,-0.149,0.056,-721.497,-211.365,-72.571
-1.424,0.038,-0.148,-635.925,-211.426,-81.909
-1.507,0.161,-0.213,-560.486,-211.243,-89.417
-1.619,0.221,-0.196,-497.986,-216.003,-98.572
-1.659,0.282,-0.091,-440.369,-225.647,-110.046
-1.641,0.367,-0.029,-381.409,-246.826,-114.929
-1.486,0.486,-0.079,-317.810,-274.902,-109.436
-1.252,0.587,-0.282,-256.287,-294.495,-96.069
-1.018,0.649,-0.552,-205.078,-290.894,-84.412
-0.892,0.707,-0.827,-165.466,-265.686,-82.642
-0.821,0.802,-1.014,-142.334,-229.736,-88.806
-0.787,0.919,-1.050,-132.935,-193.542,-94.604
-0.840,1.008,-0.995,-127.136,-163.513,-91.187
-0.880,1.043,-0.920,-113.770,-141.479,-75.500
-0.909,1.047,-0.856,-93.201,-129.517,-52.429
-0.919,1.007,-0.842,-70.007,-124.329,-29.785
-0.891,0.991,-0.856,-49.072,-118.958,-12.329
-0.800,0.971,-0.917,-36.011,-108.826,-5.005
-0.704,0.931,-0.969,-32.471,-89.417,-4.211
-0.658,0.886,-0.962,-34.241,-60.913,-7.690
-0.614,0.874,-0.857,-33.813,-28.870,-15.503
-0.604,0.881,-0.683,-24.658,-2.930,-23.376
-0.644,0.925,-0.490,-3.906,10.864,-23.132
-0.647,0.930,-0.355,28.381,10.925,-11.169
-0.609,0.936,-0.297,61.707,3.601,7.935
-0.553,0.970,-0.281,84.534,-5.188,24.597
-0.494,0.991,-0.283,89.233,-12.634,32.593
-0.433,1.004,-0.285,73.364,-18.188,32.532
-0.368,1.031,-0.281,42.297,-23.315,24.170
-0.322,1.023,-0.302,8.240,-25.757,10.681
-0.277,0.983,-0.323,-17.212,-23.071,0.061
-0.272,0.911,-0.330,-27.527,-16.052,-4.272
-0.292,0.865,-0.308,-20.935,-8.240,-4.089
-0.323,0.858,-0.270,-3.113,-4.761,-1.465
-0.327,0.882,-0.234,18.921,-6.775,4.517
-0.326,0.927,-0.229,37.109,-12.146,12.939
-0.307,0.968,-0.230,48.218,-18.127,20.142
-0.283,0.993,-0.224,49.683,-22.522,24.780
-0.259,1.008,-0.217,41.382,-23.315,25.024
-0.241,0.997,-0.229,25.574,-20.325,20.447
-0.253,0.958,-0.248,6.775,-15.320,14.526
-0.267,0.917,-0.271,-6.348,-9.949,8.362
-0.285,0.874,-0.285,-9.888,-5.371,2.686
-0.305,0.830,-0.291,-5.005,-2.441,0.244
-0.307,0.820,-0.286,5.432,-1.099,-0.427
-0.316,0.881,-0.274,18.860,-1.770,-2.258

-1.080,1.106,-0.481,87.952,84.534,58.228
-1.195,1.066,-0.514,103.821,91.797,71.167
-1.299,1.036,-0.570,123.779,100.952,80.444
-1.418,1.025,-0.625,145.569,112.610,87.769
-1.567,1.032,-0.695,168.152,126.160,93.140
-1.664,1.063,-0.776,191.650,137.939,95.642
-1.630,1.206,-0.827,218.994,148.621,101.257
-1.587,1.371,-0.860,251.648,159.729,124.329
-1.577,1.454,-0.873,291.626,171.936,164.978
-1.643,1.458,-0.879,340.393,182.678,216.431
-1.787,1.363,-0.909,388.245,193.115,267.639
-1.969,1.248,-0.915,433.533,196.838,311.218
-1.926,1.120,-0.842,479.187,192.322,344.727
-1.860,0.957,-0.781,526.062,183.594,364.197
-1.809,0.827,-0.732,587.097,177.856,371.887
-1.684,0.687,-0.610,662.048,177.185,371.338
-1.596,0.595,-0.405,742.065,178.284,364.502
-1.566,0.451,-0.219,808.594,176.758,357.544
-1.642,0.242,-0.152,841.797,168.762,339.478
-1.796,0.109,-0.177,829.285,155.518,294.556
-2.090,0.104,-0.340,774.109,136.047,229.919
-2.296,0.208,-0.546,699.585,96.558,155.396
-2.397,0.357,-0.891,622.009,42.542,90.393
-2.196,0.452,-1.341,560.791,-1.343,63.110
-1.761,0.421,-1.791,533.508,-21.606,79.590
-1.160,0.027,-2.137,535.889,-9.155,130.249
-0.265,-0.600,-2.377,523.376,20.508,177.063
0.874,-1.241,-2.360,469.299,50.476,187.195
1.863,-1.874,-2.013,403.748,81.177,177.185
3.010,-2.517,-1.612,358.276,111.206,167.419
4.000,-2.902,-1.425,338.501,132.263,162.354
4.000,-3.329,-1.211,346.863,170.288,169.800
4.000,-3.848,-0.826,329.285,244.568,185.791
4.000,-4.000,-0.023,236.450,344.971,164.795
4.000,-3.500,0.970,94.299,473.389,90.088
4.000,-2.223,2.045,-25.146,584.717,-12.329
4.000,-0.459,3.167,-66.589,618.591,-96.497
3.659,1.129,3.919,-8.423,561.523,-123.657
1.974,1.712,4.000,103.577,423.096,-61.646
0.847,1.373,3.830,164.673,233.093,42.114
0.973,0.476,2.639,98.511,22.156,82.825
1.715,-0.552,1.035,-67.322,-183.167,48.462
2.455,-1.253,-0.704,-216.858,-306.091,-1.709
2.909,-1.728,-1.906,-237.244,-325.073,-21.423
2.938,-1.864,-2.339,-137.451,-267.700,-8.484
2.527,-1.620,-2.134,-25.452,-173.767,-1.160
1.879,-1.112,-1.590,5.554,-95.642,-18.921
1.265,-0.628,-1.069,-44.128,-55.603,-38.574
0.919,-0.459,-0.743,-126.343,-48.645,-27.100
0.890,-0.609,-0.589,-203.674,-53.223,6.409
0.991,-0.943,-0.494,-266.663,-52.368,32.654
1.010,-1.250,-0.351,-310.730,-40.039,35.278
0.836,-1.335,-0.108,-325.378,-24.170,15.991
0.600,-1.245,0.161,-305.908,-12.695,-8.057
0.296,-1.014,0.390,-275.452,-8.667,-27.344
0.060,-0.769,0.524,-260.803,-15.930,-38.330
-0.131,-0.503,0.609,-273.376,-31.250,-36.926
-0.236,-0.333,0.683,-306.885,-44.922,-32.166
-0.324,-0.222,0.712,-359.924,-53.467,-23.071
-0.491,-0.102,0.751,-426.880,-56.213,-10.803
-0.610,-0.088,0.793,-505.249,-58.716,0.122
-0.614,-0.161,0.807,-592.224,-61.646,5.188
-0.610,-0.191,0.766,-680.176,-54.565,0.244
-0.638,-0.048,0.715,-753.418,-22.583,-12.329
-0.755,0.209,0.801,-805.420,33.813,-21.301
-0.882,0.408,1.063,-826.111,78.918,-26.794
