aX,aY,aZ,gX,gY,gZ
0.279,0.171,-0.312,15.686,28.625,-50.049
0.197,0.150,-0.326,37.170,28.503,-58.777
0.108,0.150,-0.336,58.716,27.893,-70.740
0.033,0.178,-0.343,76.782,25.635,-84.473
-0.045,0.218,-0.342,89.417,20.203,-101.318
-0.093,0.304,-0.358,94.910,11.536,-121.460
-0.137,0.388,-0.385,94.299,2.563,-141.235
-0.186,0.520,-0.386,93.018,-4.272,-156.921
-0.239,0.637,-0.421,96.924,-9.888,-164.429
-0.309,0.677,-0.479,107.788,-14.160,-163.452
-0.352,0.671,-0.521,126.343,-15.564,-161.316
-0.389,0.648,-0.537,151.733,-11.780,-163.086
-0.437,0.642,-0.485,181.091,-5.432,-172.729
-0.463,0.650,-0.376,217.529,0.427,-187.378
-0.452,0.664,-0.240,264.709,8.606,-203.247
-0.448,0.755,-0.058,321.655,20.264,-218.506
-0.423,0.945,0.127,386.047,32.349,-229.126
-0.405,1.281,0.306,447.754,42.786,-225.220
-0.416,1.591,0.390,493.652,50.476,-199.402
-0.433,1.744,0.402,518.372,56.335,-158.081
-0.436,1.736,0.363,519.104,62.866,-120.178
-0.443,1.668,0.384,495.300,72.632,-100.647
-0.463,1.555,0.527,460.754,86.182,-98.206
-0.536,1.402,0.758,427.795,102.844,-100.952
-0.630,1.262,0.983,403.442,116.577,-100.464
-0.715,1.125,1.185,391.357,120.422,-92.407
-0.771,1.004,1.297,389.343,115.417,-77.942
-0.776,0.953,1.316,389.893,102.417,-62.134
-0.739,0.915,1.257,385.681,86.853,-48.889
-0.692,0.910,1.191,374.512,74.890,-40.710
-0.662,0.933,1.130,357.727,70.007,-36.194
-0.653,0.948,1.096,334.473,71.106,-32.410
-0.666,0.914,1.077,309.387,78.125,-27.710
-0.694,0.822,1.089,284.058,87.158,-21.729
-0.712,0.682,1.116,259.521,92.712,-15.869
-0.723,0.509,1.151,238.892,94.421,-13.977
-0.721,0.385,1.182,222.290,91.431,-17.029
-0.709,0.293,1.181,209.534,85.083,-21.973
-0.684,0.266,1.173,200.134,77.148,-27.405
-0.673,0.271,1.153,192.810,70.313,-31.494
-0.678,0.296,1.094,182.373,65.186,-32.227
-0.679,0.324,1.030,164.978,61.096,-29.419
-0.681,0.321,0.984,141.602,60.730,-24.841
-0.688,0.265,0.951,114.014,63.477,-19.653
-0.686,0.177,0.947,87.524,66.284,-14.954
-0.683,0.078,0.978,68.909,67.810,-11.902
-0.691,-0.007,1.008,61.279,66.589,-10.071
-0.681,-0.052,1.025,61.340,61.646,-10.376
-0.668,-0.068,1.032,64.392,54.077,-13.184
-0.648,-0.061,1.022,67.200,46.021,-17.029
-0.629,-0.041,1.001,67.078,38.269,-20.996
-0.602,-0.029,0.989,62.866,31.433,-24.048
-0.569,-0.026,0.969,55.298,25.940,-27.161
-0.558,-0.016,0.948,45.715,22.156,-29.846
-0.548,-0.000,0.935,37.170,20.020,-31.494
-0.524,0.009,0.922,28.931,17.029,-32.043
-0.494,0.001,0.916,22.827,14.221,-31.311
-0.470,-0.028,0.939,21.912,12.573,-30.273
-0.443,-0.062,0.965,26.672,8.484,-30.762
-0.404,-0.065,0.983,34.302,2.075,-33.020
-0.380,-0.044,0.963,41.626,-3.357,-35.950
-0.354,-0.023,0.923,44.617,-8.057,-37.903
-0.315,-0.004,0.895,42.114,-11.475,-39.124
-0.286,0.004,0.866,33.936,-13.184,-40.405
-0.271,0.011,0.844,23.437,-11.841,-41.199
-0.276,0.029,0.844,12.573,-8.057,-41.443
-0.282,0.038,0.874,4.517,-4.761,-40.039
-0.276,0.033,0.903,0.061,-3.784,-36.682
-0.263,0.027,0.931,-0.366,-5.005,-32.227
-0.250,-0.000,0.928,3.357,-6.104,-27.710
-0.235,-0.020,0.916,9.094,-7.629,-24.292
-0.220,-0.024,0.913,13.855,-8.423,-23.193

-1.236,0.727,0.988,-252.991,16.479,-56.580
-1.291,0.819,0.967,-245.789,-2.869,-43.884
-1.369,0.894,0.910,-240.906,-21.729,-27.954
-1.435,0.969,0.863,-238.708,-36.133,-12.146
-1.470,1.108,0.835,-244.873,-44.312,-0.244
-1.480,1.246,0.837,-267.517,-49.377,7.263
-1.548,1.330,0.774,-301.147,-53.162,11.963
-1.576,1.360,0.739,-330.688,-54.016,15.503
-1.579,1.383,0.686,-343.811,-62.073,19.043
-1.534,1.406,0.578,-338.501,-71.594,29.480
-1.476,1.482,0.501,-319.702,-74.890,47.852
-1.397,1.632,0.488,-286.499,-73.059,75.439
-1.310,1.794,0.412,-247.009,-68.054,112.732
-1.192,1.901,0.268,-223.938,-62.622,149.231
-1.107,1.947,0.181,-222.351,-52.917,173.889
-1.030,1.983,0.173,-237.976,-42.969,185.486
-0.950,2.010,0.143,-259.338,-37.537,188.416
-0.854,2.069,0.110,-274.963,-32.349,189.941
-0.748,2.126,0.073,-282.776,-26.794,195.129
-0.640,2.119,-0.021,-287.781,-22.949,202.209
-0.521,2.060,-0.159,-284.668,-18.616,207.947
-0.389,2.045,-0.313,-269.775,-9.705,211.914
-0.280,2.081,-0.416,-248.535,3.723,214.966
-0.176,2.101,-0.477,-233.276,19.653,217.224
-0.084,2.035,-0.510,-238.525,32.959,214.539
0.021,1.898,-0.532,-253.540,44.983,205.322
0.124,1.751,-0.525,-268.311,62.744,192.139
0.200,1.564,-0.481,-280.212,80.505,177.917
0.251,1.427,-0.344,-282.837,93.445,161.804
0.181,1.276,-0.107,-269.775,94.849,148.315
0.286,1.244,-0.045,-261.902,68.542,139.038
0.396,1.023,-0.166,-221.130,53.040,140.076
0.437,0.910,-0.227,-154.541,47.852,160.645
0.456,0.868,-0.238,-102.478,46.570,163.818
0.475,0.857,-0.192,-79.224,43.701,152.710
0.494,0.853,-0.151,-82.092,38.757,134.033
0.546,0.811,-0.116,-94.055,32.959,115.051
0.640,0.727,-0.075,-102.661,26.855,98.999
0.747,0.622,-0.015,-106.567,25.085,85.388
0.818,0.573,0.057,-106.323,26.001,71.777
0.825,0.585,0.146,-104.553,24.841,57.495
0.808,0.545,0.158,-96.680,17.090,47.241
0.804,0.490,0.140,-80.750,3.784,42.358
0.793,0.426,0.089,-60.059,-7.324,37.170
0.791,0.392,0.025,-42.297,-9.766,31.006
0.752,0.375,-0.013,-25.574,-6.836,24.536
0.703,0.392,-0.035,-11.353,-1.953,17.700
0.641,0.418,-0.077,-2.441,3.296,10.620
0.578,0.414,-0.125,-0.793,5.066,3.113
0.517,0.378,-0.176,-2.075,3.967,-5.371
0.457,0.333,-0.231,-3.418,3.113,-17.334
0.399,0.298,-0.281,-1.465,2.747,-32.227
0.321,0.279,-0.307,6.348,3.540,-47.913
0.221,0.260,-0.306,22.583,3.967,-62.317
0.122,0.221,-0.278,50.171,3.479,-73.181
0.021,0.200,-0.250,86.060,2.014,-83.069
-0.048,0.229,-0.262,123.474,-1.038,-95.032
-0.074,0.318,-0.281,156.799,-4.272,-109.619
-0.096,0.466,-0.315,181.519,-5.798,-123.474
-0.121,0.592,-0.354,195.496,-4.883,-132.507
-0.177,0.637,-0.376,199.524,-2.808,-138.367
-0.238,0.645,-0.371,198.608,-3.418,-145.996
-0.289,0.636,-0.330,199.463,-5.737,-159.851
-0.345,0.638,-0.260,208.313,-8.850,-177.917
-0.365,0.631,-0.185,231.567,-12.939,-195.007
-0.350,0.645,-0.067,273.071,-14.099,-208.801
-0.324,0.733,0.047,334.412,-8.179,-219.421
-0.292,0.894,0.160,404.236,2.747,-223.572
-0.268,1.142,0.306,472.473,18.005,-220.276
-0.269,1.503,0.464,527.039,35.278,-207.886
-0.328,1.821,0.542,552.063,49.866,-181.396
-0.403,1.975,0.611,531.982,59.204,-152.161
-0.492,1.937,0.685,469.910,60.120,-136.169
-0.558,1.758,0.730,388.367,53.955,-134.644
-0.614,1.516,0.805,316.956,47.913,-143.005
-0.623,1.317,0.898,279.419,46.387,-153.992
-0.649,1.177,0.993,281.006,49.988,-157.532
-0.660,1.083,1.052,310.364,54.321,-152.710
-0.653,1.110,1.102,353.943,57.678,-139.771
-0.663,1.213,1.126,395.264,61.340,-117.920
-0.695,1.377,1.141,415.344,66.345,-90.820
-0.745,1.492,1.139,399.292,66.895,-62.439
-0.778,1.491,1.105,351.318,64.636,-34.607
-0.807,1.375,1.062,285.461,61.829,-11.597
-0.802,1.177,1.007,223.755,61.584,3.540
-0.822,0.949,0.989,179.565,65.369,11.108
-0.806,0.758,1.017,157.593,69.336,14.160
-0.807,0.619,1.047,159.729,72.449,19.104
-0.804,0.517,1.045,178.040,75.500,27.710
-0.781,0.459,1.083,199.585,75.073,35.400
-0.777,0.428,1.139,213.806,70.068,39.856
-0.773,0.414,1.127,211.792,60.059,41.626
-0.777,0.409,1.093,190.918,47.791,39.246
-0.783,0.385,1.022,156.067,37.231,33.020
-0.778,0.335,0.960,113.708,30.579,24.780
-0.769,0.257,0.945,73.059,28.320,15.259
-0.750,0.158,0.951,41.809,28.259,6.531
-0.736,0.086,0.957,24.658,27.222,0.549
-0.704,0.062,0.961,26.184,26.123,-1.099
-0.673,0.059,0.959,42.969,26.367,3.235
-0.642,0.083,0.980,64.270,26.245,10.803
-0.618,0.109,1.011,79.163,22.827,18.005
-0.596,0.101,1.009,79.529,14.771,22.583
-0.546,0.071,0.981,66.711,3.235,23.254
-0.499,0.031,0.935,50.110,-6.165,19.592
-0.457,-0.005,0.885,37.598,-11.414,14.709
-0.415,-0.027,0.838,32.349,-12.634,10.986
-0.388,-0.029,0.805,32.410,-9.766,8.240
-0.372,-0.024,0.787,34.607,-4.761,6.897
-0.351,-0.015,0.784,37.292,-0.549,7.019
-0.324,-0.008,0.798,39.246,3.296,7.751
-0.308,0.004,0.872,38.757,6.226,7.874
-0.319,-0.008,0.971,35.889,4.761,6.958
-0.308,-0.019,0.995,32.593,-1.465,5.859
-0.298,-0.021,0.976,31.189,-8.667,4.456
-0.282,-0.027,0.932,30.640,-13.184,3.418
-0.264,-0.026,0.915,28.320,-13.916,1.099
-0.250,-0.023,0.902,24.475,-11.658,-1.892
-0.249,-0.018,0.873,17.822,-9.338,-3.906

-1.369,0.714,1.055,-171.875,35.400,-51.331
-1.531,0.833,1.131,-188.904,17.639,-42.114
-1.676,0.889,1.137,-211.182,-4.272,-29.053
-1.799,0.933,1.091,-234.009,-25.696,-18.433
-1.930,1.024,0.999,-256.775,-41.443,-9.827
-2.095,1.129,0.929,-283.813,-51.636,-4.211
-2.176,1.302,0.876,-310.913,-60.486,-1.770
-2.257,1.557,0.868,-336.548,-63.782,6.042
-2.235,1.883,0.932,-362.305,-63.843,19.470
-2.136,2.208,1.060,-392.151,-66.162,41.016
-2.005,2.550,1.210,-424.561,-69.336,71.960
-1.809,2.759,1.289,-454.712,-74.097,112.000
-1.548,2.908,1.253,-470.398,-77.393,156.555
-1.265,2.875,1.159,-481.567,-75.989,199.524
-0.962,2.702,1.034,-482.361,-70.251,232.056
-0.681,2.528,0.819,-466.003,-61.035,251.099
-0.447,2.415,0.593,-445.007,-47.729,259.521
-0.253,2.385,0.431,-425.659,-27.344,260.193
-0.063,2.486,0.323,-414.429,-3.113,258.850
0.085,2.535,0.279,-419.861,20.813,257.507
0.192,2.464,0.308,-423.889,43.396,257.751
0.323,2.291,0.324,-400.269,59.326,264.404
0.456,1.987,0.236,-351.501,65.430,276.245
0.561,1.762,0.164,-288.818,67.871,282.593
0.631,1.667,0.119,-234.558,70.129,278.198
0.702,1.561,0.072,-208.679,67.139,264.954
0.773,1.422,0.007,-201.111,64.270,245.728
0.825,1.261,-0.011,-198.792,65.918,225.037
0.918,1.144,0.030,-191.650,68.726,203.430
0.989,1.107,0.222,-177.246,69.031,183.289
0.961,0.957,0.297,-170.532,52.246,167.297
1.121,0.816,0.289,-189.758,28.503,141.418
1.113,0.690,0.196,-176.331,16.907,135.010
1.183,0.597,0.055,-148.254,2.258,129.150
1.225,0.530,-0.133,-122.681,-6.042,115.845
1.268,0.469,-0.245,-105.774,-6.897,97.961
1.223,0.341,-0.287,-90.576,-1.099,78.308
1.177,0.204,-0.280,-71.594,8.179,60.547
1.094,0.139,-0.233,-48.401,19.409,43.457
1.022,0.188,-0.171,-24.109,29.236,31.372
0.926,0.239,-0.135,-8.118,37.476,24.902
0.790,0.198,-0.108,-7.629,40.955,20.325
0.674,0.136,-0.079,-13.000,38.635,8.972
0.550,0.129,-0.045,-16.235,31.189,-9.644
0.445,0.156,-0.072,-11.230,19.531,-27.161
0.384,0.179,-0.160,-0.427,7.446,-40.344
0.309,0.196,-0.257,10.376,0.366,-53.223
0.223,0.199,-0.322,20.996,-1.404,-68.420
0.138,0.188,-0.344,34.607,-1.831,-84.900
0.064,0.186,-0.356,53.284,-2.747,-102.844
0.013,0.259,-0.355,78.064,-3.662,-119.202
-0.037,0.389,-0.339,107.422,-3.113,-129.272
-0.091,0.551,-0.309,137.146,-1.343,-129.761
-0.149,0.662,-0.326,163.940,-0.427,-123.352
-0.198,0.718,-0.359,177.124,-0.061,-120.605
-0.248,0.752,-0.381,175.049,0.244,-129.272
-0.303,0.767,-0.399,164.917,1.038,-146.423
-0.338,0.750,-0.377,156.799,3.113,-167.297
-0.371,0.713,-0.291,161.804,7.385,-188.110
-0.404,0.713,-0.144,189.880,14.038,-207.275
-0.442,0.876,0.122,243.164,21.545,-220.825
-0.483,1.155,0.341,313.354,23.804,-218.262
-0.497,1.496,0.425,378.723,18.860,-194.214
-0.466,1.798,0.370,414.429,15.198,-161.743
-0.445,1.958,0.243,410.339,20.203,-131.104
-0.472,1.964,0.147,368.652,34.302,-111.572
-0.528,1.860,0.162,307.678,54.504,-107.117
-0.574,1.698,0.308,248.352,75.317,-112.671
-0.661,1.476,0.472,205.444,94.238,-118.286
-0.747,1.246,0.730,189.209,106.506,-120.667
-0.810,1.059,1.000,206.604,110.657,-118.347
-0.855,0.951,1.179,248.230,104.736,-105.042
-0.826,0.946,1.229,302.917,90.759,-87.769
-0.784,1.043,1.199,355.530,77.271,-69.275
-0.760,1.147,1.119,386.536,70.068,-48.950
-0.751,1.244,1.022,385.803,66.956,-32.715
-0.754,1.299,0.981,357.666,69.885,-22.095
-0.802,1.258,0.964,308.899,75.867,-13.245
-0.842,1.130,0.997,250.061,76.965,-8.484
-0.854,0.959,1.026,194.214,71.045,-9.827
-0.864,0.732,1.037,153.259,63.538,-14.587
-0.857,0.538,1.048,135.864,56.030,-23.621
-0.827,0.405,1.051,142.212,47.607,-33.142
-0.778,0.348,1.024,168.274,40.588,-39.490
-0.725,0.394,0.986,205.017,36.682,-38.818
-0.685,0.527,0.955,236.816,35.645,-31.311
-0.684,0.634,0.908,247.620,36.194,-16.296
-0.701,0.672,0.893,236.389,36.621,1.831
-0.708,0.605,0.894,211.975,37.964,18.799
-0.707,0.476,0.888,182.251,39.001,31.860
-0.699,0.309,0.891,154.419,40.710,38.574
-0.676,0.147,0.906,132.507,40.466,38.269
-0.649,-0.000,0.901,119.385,37.903,31.433
-0.623,-0.086,0.880,112.549,34.119,18.433
-0.595,-0.098,0.852,110.962,28.931,1.709
-0.557,-0.064,0.833,117.310,25.635,-13.245
-0.527,0.005,0.799,127.197,25.940,-24.475
-0.520,0.109,0.774,129.761,28.259,-31.067
-0.533,0.188,0.750,116.455,30.640,-33.386
-0.542,0.222,0.738,87.036,31.189,-33.203
-0.519,0.197,0.741,52.063,30.396,-32.349
-0.486,0.121,0.741,22.522,29.236,-30.334
-0.462,0.047,0.739,5.188,28.137,-28.625
-0.420,-0.005,0.775,3.113,27.405,-27.039
-0.389,-0.042,0.844,14.221,26.489,-24.780
-0.387,-0.057,0.899,33.813,23.804,-21.484
-0.379,-0.034,0.960,56.091,18.005,-18.250
-0.378,-0.016,0.978,75.195,11.230,-15.320
-0.369,0.005,0.964,83.801,4.395,-14.099
-0.361,0.012,0.910,79.529,0.244,-15.625
-0.349,0.000,0.850,63.538,-0.916,-19.958
-0.334,-0.011,0.813,43.152,0.977,-26.672
-0.326,-0.025,0.802,24.414,6.836,-33.264
-0.311,-0.032,0.825,10.803,13.184,-38.391
-0.301,-0.025,0.866,3.723,17.761,-41.565
-0.304,-0.019,0.919,1.282,18.921,-42.114
-0.302,-0.011,0.977,2.563,16.724,-40.710
-0.305,-0.003,1.024,7.751,13.489,-38.574
-0.314,-0.001,1.061,14.954,9.888,-35.767

-1.400,1.473,-0.057,-169.006,-12.939,-60.120
-1.447,1.774,-0.078,-165.039,-3.601,-39.001
-1.512,1.950,0.000,-177.246,7.751,-12.756
-1.574,1.981,0.098,-196.411,16.418,15.198
-1.591,2.035,0.167,-212.158,19.531,42.786
-1.590,2.104,0.177,-222.412,19.348,71.533
-1.627,2.076,0.229,-229.614,21.912,104.797
-1.592,1.998,0.275,-226.624,22.034,133.484
-1.572,2.063,0.285,-215.515,23.132,153.992
-1.486,2.276,0.289,-207.336,24.902,167.542
-1.353,2.488,0.313,-211.426,26.245,184.509
-1.178,2.580,0.287,-229.309,29.846,204.224
-0.995,2.560,0.306,-252.380,36.072,220.825
-0.840,2.425,0.334,-270.874,42.297,233.398
-0.700,2.258,0.359,-277.222,44.800,240.845
-0.580,2.115,0.331,-262.268,42.480,245.483
-0.435,2.173,0.214,-230.896,37.903,249.512
-0.276,2.286,0.044,-205.627,35.706,254.639
-0.136,2.386,-0.098,-203.186,39.612,257.996
-0.023,2.368,-0.196,-220.703,48.035,255.432
0.063,2.232,-0.283,-239.563,58.777,249.573
0.176,2.130,-0.330,-242.493,72.449,243.347
0.247,2.063,-0.296,-232.788,87.280,238.647
0.288,1.932,-0.263,-209.351,98.328,240.356
0.331,1.790,-0.279,-175.415,103.699,247.864
0.354,1.625,-0.307,-146.118,105.774,251.404
0.357,1.504,-0.298,-124.817,106.384,245.728
0.374,1.487,-0.269,-110.352,103.943,233.276
0.390,1.502,-0.265,-106.628,96.069,220.703
0.247,1.446,-0.220,-119.507,80.322,208.801
0.510,1.499,-0.196,-170.044,50.415,181.519
0.532,1.360,-0.362,-192.627,41.565,165.894
0.596,1.098,-0.411,-174.805,41.199,172.241
0.614,0.860,-0.448,-132.568,50.537,173.767
0.652,0.674,-0.406,-85.571,60.181,167.969
0.697,0.605,-0.352,-37.415,67.383,156.494
0.738,0.635,-0.278,4.517,71.228,147.644
0.736,0.626,-0.195,26.855,70.740,143.005
0.702,0.511,-0.111,23.376,64.697,135.742
0.687,0.375,-0.015,2.136,51.636,118.225
0.683,0.256,0.053,-22.888,32.837,92.773
0.713,0.166,0.094,-40.466,14.587,68.909
0.721,0.089,0.095,-42.358,-0.366,50.476
0.748,0.037,0.062,-32.227,-12.207,36.804
0.740,0.027,0.008,-16.235,-19.470,26.489
0.716,0.040,-0.076,0.305,-20.935,14.465
0.691,0.069,-0.135,12.512,-18.860,-0.122
0.641,0.103,-0.159,20.935,-14.771,-14.832
0.560,0.145,-0.168,28.381,-12.329,-30.640
0.518,0.232,-0.183,33.508,-14.160,-48.889
0.457,0.315,-0.200,31.128,-19.104,-67.993
0.399,0.393,-0.225,23.437,-25.696,-87.524
0.355,0.434,-0.264,15.991,-33.691,-106.262
0.301,0.460,-0.301,12.939,-39.795,-121.826
0.260,0.519,-0.361,14.954,-45.166,-137.756
0.241,0.587,-0.448,20.691,-50.049,-154.419
0.211,0.646,-0.520,30.090,-50.293,-170.349
0.166,0.693,-0.564,50.110,-44.128,-183.472
0.116,0.733,-0.567,86.182,-31.128,-192.322
0.076,0.891,-0.493,132.935,-13.306,-198.914
0.012,1.136,-0.396,171.509,3.540,-202.271
-0.101,1.306,-0.292,186.890,15.381,-200.256
-0.227,1.364,-0.202,182.861,19.470,-198.364
-0.322,1.368,-0.143,171.021,16.479,-203.003
-0.380,1.350,-0.133,158.325,8.850,-214.355
-0.410,1.306,-0.102,151.733,-1.465,-232.117
-0.395,1.261,-0.023,164.429,-6.592,-254.395
-0.373,1.267,0.072,203.430,-2.502,-273.926
-0.322,1.424,0.217,264.343,9.277,-284.668
-0.272,1.775,0.365,335.022,30.029,-279.785
-0.312,2.194,0.501,395.081,55.481,-246.887
-0.406,2.448,0.581,432.800,80.566,-189.026
-0.548,2.388,0.615,438.049,100.525,-127.197
-0.693,2.200,0.700,413.696,114.380,-86.792
-0.799,1.992,0.807,368.469,118.347,-74.036
-0.887,1.770,0.868,317.627,111.877,-74.951
-0.917,1.505,0.859,279.358,98.999,-80.566
-0.919,1.256,0.840,265.015,87.830,-86.121
-0.923,1.102,0.822,276.062,81.360,-89.294
-0.843,1.092,0.884,307.617,81.116,-86.487
-0.867,1.085,0.962,345.154,81.482,-74.890
-0.824,1.121,1.025,375.671,83.313,-62.439
-0.839,1.179,1.108,388.123,85.327,-40.955
-0.847,1.166,1.160,380.127,86.609,-17.151
-0.848,1.071,1.189,356.079,82.703,6.104
-0.835,0.864,1.178,325.623,76.172,26.855
-0.832,0.587,1.091,294.861,68.176,42.358
-0.791,0.333,1.018,267.822,62.256,47.241
-0.760,0.131,0.963,247.192,59.387,42.419
-0.733,0.004,0.951,231.812,57.983,30.579
-0.721,-0.063,0.980,218.994,55.298,13.855
-0.683,-0.054,1.016,205.444,49.133,-2.808
-0.659,-0.021,1.022,191.162,40.588,-18.005
-0.643,0.013,0.992,172.852,31.677,-29.785
-0.613,0.054,0.948,150.513,23.560,-38.208
-0.590,0.105,0.908,125.671,19.653,-43.884
-0.587,0.155,0.893,95.276,18.066,-46.387
-0.581,0.153,0.865,61.707,14.221,-45.959
-0.556,0.109,0.830,33.020,10.681,-44.067
-0.516,0.059,0.820,17.334,10.071,-42.114
-0.477,0.024,0.831,15.930,12.451,-40.283
-0.436,0.022,0.863,22.644,14.038,-38.269
-0.399,0.017,0.881,30.701,11.108,-36.377
-0.367,0.015,0.902,35.461,4.456,-36.926
-0.336,0.040,0.884,36.072,-4.639,-40.771
-0.304,0.084,0.832,30.212,-14.832,-45.898
-0.268,0.102,0.762,17.822,-23.193,-50.110
-0.242,0.108,0.684,4.822,-26.367,-52.612
-0.222,0.115,0.663,-1.953,-22.156,-53.589
-0.227,0.109,0.691,-3.418,-12.207,-51.758
-0.225,0.106,0.738,-3.601,-3.479,-48.706
-0.212,0.102,0.804,-2.686,2.197,-45.532
-0.209,0.107,0.884,-0.977,3.601,-43.091
-0.192,0.088,0.944,0.000,-1.343,-40.894
-0.190,0.064,0.955,1.282,-10.498,-40.039
-0.184,0.070,0.937,5.005,-19.287,-40.710
-0.187,0.119,0.915,8.179,-23.621,-41.504
-0.204,0.137,0.883,4.333,-23.682,-39.734
-0.204,0.118,0.864,-3.845,-20.142,-36.743

-1.365,1.155,0.731,-350.159,19.653,-9.338
-1.553,1.162,0.784,-354.248,5.798,15.381
-1.682,1.061,0.706,-340.576,-15.137,45.654
-1.732,1.034,0.583,-317.749,-32.837,67.688
-1.737,1.215,0.467,-303.833,-42.053,80.627
-1.763,1.420,0.339,-313.232,-43.518,92.834
-1.809,1.618,0.299,-343.201,-36.682,105.042
-1.840,1.795,0.279,-383.911,-25.208,115.967
-1.821,1.895,0.238,-425.110,-14.771,127.258
-1.787,2.005,0.240,-441.895,-4.578,141.357
-1.708,2.015,0.179,-416.199,2.808,170.227
-1.573,1.913,-0.007,-354.858,7.690,213.440
-1.420,1.833,-0.190,-293.640,14.771,247.314
-1.268,1.891,-0.309,-263.977,24.963,261.353
-1.114,1.968,-0.410,-260.437,35.522,265.747
-0.932,2.023,-0.526,-261.047,46.570,268.921
-0.728,2.006,-0.706,-257.629,61.340,272.705
-0.573,1.948,-0.788,-251.709,83.618,273.560
-0.423,1.890,-0.811,-245.972,110.168,271.790
-0.362,1.700,-0.720,-243.835,135.681,269.409
-0.403,1.501,-0.504,-226.501,154.114,265.381
-0.454,1.358,-0.380,-183.350,156.616,266.052
-0.558,1.294,-0.372,-131.897,141.846,265.686
-0.272,1.531,-0.479,-116.699,108.887,245.972
-0.180,1.656,-0.736,-113.770,98.694,221.619
-0.033,1.583,-0.850,-111.267,97.961,219.482
0.011,1.427,-0.870,-110.352,110.413,214.233
0.077,1.308,-0.799,-112.732,123.901,202.087
0.100,1.202,-0.642,-111.877,133.972,186.768
0.124,1.033,-0.435,-94.421,136.230,177.734
0.189,0.834,-0.246,-53.467,126.892,174.133
0.253,0.746,-0.177,-5.798,107.605,167.236
0.397,0.942,-0.181,27.649,81.848,150.208
0.557,1.106,-0.228,32.104,53.711,130.310
0.695,1.076,-0.277,8.606,30.701,116.455
0.779,0.944,-0.290,-24.170,15.686,100.830
0.871,0.808,-0.317,-51.697,6.226,83.130
0.903,0.688,-0.353,-70.801,2.930,65.918
0.868,0.624,-0.312,-76.721,4.028,48.950
0.803,0.543,-0.287,-62.073,3.052,39.795
0.738,0.511,-0.310,-33.020,0.061,37.048
0.683,0.516,-0.359,-6.775,-1.709,31.067
0.621,0.525,-0.380,8.057,-1.587,19.592
0.543,0.503,-0.351,17.151,-0.671,7.141
0.477,0.469,-0.303,24.414,-0.183,-3.540
0.407,0.400,-0.262,24.902,-1.953,-14.404
0.350,0.337,-0.214,20.447,-5.554,-27.649
0.275,0.325,-0.213,14.343,-9.949,-43.213
0.189,0.327,-0.234,11.047,-14.709,-58.960
0.127,0.336,-0.280,15.076,-18.188,-74.890
0.062,0.324,-0.317,23.254,-19.226,-90.942
-0.021,0.279,-0.306,35.095,-17.517,-108.215
-0.126,0.239,-0.267,57.922,-16.785,-127.197
-0.190,0.213,-0.268,98.816,-19.897,-146.484
-0.193,0.216,-0.298,151.917,-21.973,-164.856
-0.181,0.326,-0.307,205.200,-17.761,-183.472
-0.190,0.498,-0.296,250.793,-7.385,-199.524
-0.262,0.643,-0.283,292.236,6.531,-208.923
-0.272,0.767,-0.245,339.600,25.879,-216.919
-0.298,0.860,-0.123,389.404,52.917,-224.426
-0.346,0.948,0.121,438.965,83.496,-229.004
-0.407,1.003,0.384,487.549,110.596,-229.187
-0.448,1.048,0.647,525.452,130.920,-226.929
-0.476,1.154,0.890,544.250,142.578,-229.675
-0.500,1.277,1.114,540.588,143.921,-235.535
-0.531,1.420,1.227,511.292,136.230,-239.685
-0.534,1.575,1.297,455.994,123.779,-243.774
-0.567,1.745,1.338,382.446,110.229,-246.216
-0.616,1.788,1.286,301.331,98.572,-237.915
-0.646,1.754,1.231,225.830,91.858,-220.825
-0.707,1.617,1.169,168.396,92.102,-204.041
-0.746,1.418,1.133,132.812,94.421,-187.439
-0.778,1.240,1.096,125.183,96.680,-170.349
-0.783,1.141,1.086,143.738,97.229,-156.067
-0.781,1.089,1.108,181.091,97.534,-138.611
-0.767,1.037,1.136,223.450,100.586,-114.868
-0.816,0.971,1.188,254.883,106.079,-89.722
-0.830,0.935,1.234,267.212,108.948,-69.092
-0.840,0.861,1.229,251.770,107.056,-52.673
-0.809,0.785,1.216,213.013,102.417,-45.776
-0.871,0.695,1.201,163.330,100.342,-44.983
-0.847,0.611,1.141,120.789,96.069,-54.626
-0.837,0.561,1.084,92.346,87.952,-64.697
-0.809,0.522,1.028,79.224,81.360,-67.017
-0.777,0.513,0.986,82.642,77.576,-65.674
-0.758,0.510,0.960,95.154,76.050,-59.814
-0.763,0.493,0.943,105.652,74.585,-50.842
-0.762,0.456,0.934,107.727,70.313,-42.847
-0.748,0.411,0.935,101.563,63.293,-38.513
-0.710,0.382,0.944,91.064,55.969,-38.147
-0.681,0.360,0.942,79.590,50.293,-40.222
-0.648,0.327,0.948,70.251,46.387,-41.443
-0.633,0.305,0.949,63.599,42.419,-40.222
-0.616,0.272,0.989,60.120,37.659,-37.109
-0.606,0.202,1.010,60.059,31.067,-33.386
-0.586,0.146,1.017,60.303,20.752,-31.311
-0.545,0.100,1.004,61.523,9.155,-33.630
-0.511,0.094,0.984,61.707,-0.183,-39.734
-0.476,0.124,0.961,58.716,-7.446,-46.387
