aX,aY,aZ,gX,gY,gZ
-0.029,0.924,-0.090,-50.171,161.194,-36.621
0.003,1.016,-0.075,-44.434,161.682,-43.152
0.077,1.111,-0.046,-34.607,162.598,-45.532
0.155,1.176,-0.029,-20.508,161.133,-41.382
0.238,1.194,-0.010,-4.395,156.067,-31.433
0.302,1.155,-0.012,11.292,147.217,-16.724
0.353,1.061,-0.023,24.292,135.681,-2.808
0.354,0.960,-0.018,31.067,123.901,5.432
0.358,0.881,-0.014,31.494,114.441,7.141
0.379,0.854,-0.003,27.832,107.666,5.615
0.399,0.855,0.017,21.973,102.356,4.944
0.419,0.858,0.040,16.052,98.389,7.202
0.425,0.846,0.064,10.498,95.947,12.207
0.457,0.830,0.080,4.578,94.482,19.104
0.503,0.829,0.099,-1.221,93.079,25.208
0.550,0.855,0.123,-5.737,90.454,28.503
0.583,0.893,0.150,-8.179,85.876,29.846
0.598,0.920,0.179,-7.507,79.834,30.823
0.611,0.937,0.199,-3.845,73.181,32.227
0.626,0.923,0.219,1.587,66.650,33.203
0.632,0.897,0.242,7.935,60.242,33.447
0.627,0.853,0.266,12.939,54.749,33.752
0.630,0.809,0.286,15.869,50.598,34.424
0.638,0.771,0.308,16.357,47.729,35.156
0.657,0.738,0.331,14.709,44.739,35.583
0.666,0.698,0.345,11.169,41.321,36.011
0.662,0.670,0.359,5.981,37.231,36.560
0.662,0.660,0.374,-0.549,33.325,36.621
0.669,0.674,0.392,-7.263,30.090,35.645
0.677,0.708,0.417,-13.672,26.672,34.424
0.680,0.748,0.435,-18.677,22.583,33.081
0.665,0.781,0.458,-21.790,17.883,31.799
0.648,0.812,0.472,-22.766,13.123,30.823
0.648,0.854,0.483,-21.790,8.789,29.663
0.649,0.882,0.487,-19.043,3.540,28.564
0.641,0.892,0.490,-14.954,-2.258,27.954
0.641,0.879,0.479,-10.803,-8.789,27.527
0.625,0.843,0.465,-8.179,-16.785,27.283
0.600,0.810,0.445,-8.240,-25.085,27.588
0.584,0.804,0.417,-10.864,-32.776,28.076
0.567,0.821,0.386,-15.381,-40.588,28.564
0.535,0.844,0.364,-20.386,-48.340,29.541
0.509,0.889,0.343,-24.658,-56.030,30.701
0.490,0.964,0.343,-26.489,-63.538,31.616
0.477,1.033,0.339,-24.475,-71.106,31.860
0.464,1.092,0.336,-18.005,-79.590,31.738
0.449,1.127,0.323,-7.812,-88.989,32.349
0.431,1.147,0.297,4.578,-99.182,34.546
0.391,1.095,0.260,18.799,-109.863,38.147
0.346,1.024,0.226,31.067,-119.080,42.603
0.327,0.967,0.175,39.307,-125.793,47.058
0.298,0.920,0.130,43.640,-131.470,50.537
0.234,0.914,0.119,44.189,-137.146,52.795
0.159,0.924,0.132,42.969,-140.747,53.284
0.110,0.948,0.145,41.992,-141.602,52.490
0.088,0.971,0.160,42.969,-141.785,50.964
0.074,0.984,0.177,46.387,-143.433,49.561
0.070,0.978,0.180,52.368,-146.790,48.218
0.079,0.957,0.174,59.631,-152.283,47.241
0.073,0.918,0.162,66.406,-158.875,46.570
0.028,0.889,0.139,71.655,-165.466,46.631
-0.021,0.871,0.104,74.219,-171.143,46.814
-0.075,0.842,0.083,74.585,-175.659,47.363
-0.172,0.838,0.055,73.181,-178.162,47.607
-0.265,0.801,0.040,70.923,-177.856,46.875
-0.308,0.796,0.028,67.749,-175.110,45.410
-0.335,0.795,0.032,65.002,-171.326,42.297
-0.350,0.777,0.045,62.805,-167.480,38.391
-0.325,0.750,0.039,60.913,-164.185,34.363
-0.281,0.745,0.034,58.716,-163.025,30.396
-0.263,0.736,0.034,56.824,-164.734,27.100
-0.274,0.708,0.023,54.138,-168.518,23.987
-0.330,0.664,-0.008,49.988,-173.706,21.545
-0.425,0.616,-0.034,43.762,-178.955,19.043
-0.513,0.599,-0.057,35.461,-182.190,16.357
-0.575,0.607,-0.080,25.879,-182.312,12.207
-0.644,0.611,-0.092,16.113,-180.054,7.263

-1.172,1.052,-0.301,32.288,152.649,-36.011
-1.107,1.078,-0.317,35.461,161.987,-35.706
-1.040,1.090,-0.334,37.598,168.884,-30.823
-0.989,1.075,-0.358,38.696,171.997,-20.935
-0.938,1.026,-0.380,38.391,171.875,-8.606
-0.920,0.987,-0.390,35.156,169.006,0.549
-0.936,0.937,-0.407,29.175,166.565,4.639
-0.967,0.905,-0.437,20.264,166.809,3.845
-1.003,0.893,-0.469,9.827,171.204,0.305
-1.007,0.918,-0.492,-0.671,179.565,-4.517
-0.994,0.939,-0.515,-9.277,192.627,-10.559
-0.917,0.980,-0.534,-16.663,210.449,-17.761
-0.788,1.045,-0.537,-21.118,230.164,-23.437
-0.651,1.043,-0.559,-21.912,246.216,-22.705
-0.546,1.004,-0.563,-20.264,255.127,-15.076
-0.463,0.927,-0.543,-18.982,258.423,-5.676
-0.383,0.823,-0.521,-20.203,258.240,-0.244
-0.326,0.704,-0.511,-24.963,256.531,-0.427
-0.252,0.611,-0.526,-33.325,255.371,-7.019
-0.197,0.585,-0.531,-44.250,254.639,-18.494
-0.171,0.621,-0.533,-54.138,254.395,-31.189
-0.130,0.690,-0.538,-59.448,256.165,-41.443
-0.070,0.785,-0.510,-58.899,258.301,-47.302
0.006,0.851,-0.484,-51.086,257.812,-48.096
0.142,0.885,-0.474,-37.964,253.113,-45.105
0.272,0.887,-0.485,-22.888,242.126,-41.199
0.321,0.846,-0.503,-8.301,224.670,-39.795
0.301,0.804,-0.512,2.747,206.299,-42.603
0.239,0.790,-0.521,11.414,192.749,-47.913
0.202,0.787,-0.536,18.799,186.401,-52.734
0.222,0.769,-0.540,25.879,185.669,-54.626
0.260,0.744,-0.526,31.555,186.523,-53.162
0.307,0.711,-0.491,34.485,186.462,-49.866
0.371,0.671,-0.455,34.607,184.631,-46.387
0.446,0.673,-0.413,32.227,180.176,-43.457
0.505,0.714,-0.371,28.870,172.363,-41.687
0.540,0.780,-0.324,26.611,162.231,-39.612
0.566,0.856,-0.282,26.917,151.733,-36.865
0.581,0.898,-0.247,30.273,141.968,-32.349
0.594,0.879,-0.217,35.278,133.362,-25.635
0.613,0.821,-0.187,39.063,127.075,-18.433
0.634,0.761,-0.159,39.734,123.535,-12.268
0.662,0.730,-0.128,37.109,121.338,-8.118
0.707,0.732,-0.091,32.349,119.629,-5.249
0.755,0.764,-0.051,27.283,116.577,-2.380
0.798,0.796,-0.001,23.437,111.389,1.953
0.832,0.823,0.045,20.935,104.126,6.531
0.843,0.824,0.087,19.348,95.764,11.047
0.845,0.808,0.123,17.883,87.341,16.113
0.839,0.782,0.151,15.747,79.529,20.935
0.832,0.760,0.179,11.963,72.937,25.269
0.826,0.752,0.203,7.141,68.298,28.809
0.832,0.756,0.232,2.258,65.613,31.006
0.852,0.765,0.258,-2.441,63.782,32.654
0.877,0.778,0.294,-6.409,60.852,34.668
0.893,0.777,0.321,-10.254,55.847,36.560
0.897,0.788,0.348,-13.672,48.828,38.147
0.891,0.821,0.367,-16.296,39.978,37.964
0.872,0.869,0.384,-17.029,30.457,36.194
0.850,0.910,0.397,-15.381,21.240,33.691
0.832,0.935,0.402,-11.536,12.756,31.311
0.826,0.950,0.407,-6.409,5.249,29.358
0.826,0.954,0.412,-1.648,-1.587,27.222
0.833,0.971,0.413,3.113,-8.667,24.841
0.838,1.010,0.406,7.996,-17.090,22.095
0.848,1.074,0.393,13.611,-26.489,19.531
0.843,1.125,0.376,20.691,-36.621,17.822
0.807,1.149,0.358,28.870,-47.668,17.578
0.766,1.128,0.332,36.804,-57.434,19.104
0.734,1.079,0.304,42.358,-65.674,22.461
0.720,1.009,0.279,44.312,-72.998,27.588
0.697,0.952,0.264,41.992,-81.360,33.447
0.660,0.894,0.252,36.255,-90.515,38.391
0.626,0.871,0.244,27.710,-98.999,41.321
0.596,0.892,0.240,18.494,-106.506,42.786
0.563,0.947,0.233,11.475,-113.770,44.189
0.553,0.995,0.228,9.155,-121.216,45.837
0.542,1.018,0.203,11.230,-130.066,48.035
0.514,1.024,0.178,15.930,-140.076,50.903
0.479,1.007,0.140,22.217,-150.757,54.382
0.412,0.989,0.108,28.564,-160.828,57.800
0.373,0.976,0.070,35.156,-168.762,59.692
0.340,0.952,0.036,41.870,-175.659,59.753
0.317,0.925,-0.006,48.340,-182.556,59.631
0.281,0.875,-0.058,54.443,-190.491,59.753
0.199,0.828,-0.091,59.448,-198.730,59.387
0.126,0.780,-0.126,63.110,-203.918,57.251
0.065,0.751,-0.165,65.430,-205.994,54.260
0.026,0.738,-0.194,66.650,-206.238,51.575
0.003,0.771,-0.208,68.054,-205.811,49.377
-0.017,0.824,-0.210,70.557,-205.444,47.913
-0.049,0.865,-0.220,75.562,-205.627,46.936
-0.108,0.871,-0.213,82.275,-205.688,46.143
-0.151,0.855,-0.219,89.539,-204.468,45.166
-0.172,0.822,-0.230,95.520,-203.308,43.884
-0.225,0.781,-0.234,99.609,-203.735,42.847
-0.295,0.709,-0.243,100.647,-205.444,41.443
-0.364,0.665,-0.234,98.206,-206.543,39.124
