aX,aY,aZ,gX,gY,gZ
2.926,-0.377,1.585,-11.292,220.581,-140.320
2.407,-0.014,1.614,-28.687,171.387,-144.592
2.010,0.262,1.555,-36.743,117.920,-128.906
1.729,0.393,1.431,-36.072,63.049,-95.398
1.462,0.416,1.269,-29.968,10.254,-52.979
1.231,0.277,1.075,-21.240,-33.691,-11.597
1.128,0.050,0.931,-12.634,-67.627,25.757
1.092,-0.178,0.836,-6.287,-90.332,55.908
1.121,-0.402,0.789,-3.418,-103.271,72.266
1.208,-0.585,0.730,-4.089,-109.985,75.134
1.232,-0.737,0.677,-10.132,-116.394,69.092
1.247,-0.812,0.656,-22.827,-122.864,60.974
1.303,-0.901,0.587,-42.114,-128.784,52.917
1.304,-0.957,0.486,-69.641,-137.024,46.997
1.122,-0.920,0.427,-103.516,-146.301,44.861
0.930,-0.805,0.364,-138.916,-148.376,44.434
0.712,-0.693,0.323,-172.119,-140.625,42.053
0.556,-0.604,0.302,-202.454,-124.878,37.659
0.474,-0.548,0.292,-229.858,-105.347,32.837
0.453,-0.529,0.266,-256.165,-88.013,29.358
0.416,-0.464,0.281,-281.738,-76.660,26.855
0.354,-0.375,0.306,-305.359,-69.214,22.949
0.278,-0.334,0.280,-325.562,-63.354,18.066
0.160,-0.235,0.252,-343.811,-59.204,11.597
-0.021,-0.100,0.173,-359.863,-54.565,1.953
-0.241,0.142,0.054,-372.070,-48.767,-10.559
-0.469,0.462,0.001,-376.343,-42.664,-24.231
-0.668,0.789,0.073,-366.821,-34.973,-32.776
-0.772,0.981,0.228,-341.248,-23.682,-34.180
-0.716,0.978,0.321,-305.969,-10.437,-33.569
-0.620,0.887,0.461,-269.348,-3.967,-31.311
-0.481,0.799,0.558,-240.601,-4.395,-30.396
-0.437,0.708,0.589,-220.886,-12.207,-31.921
-0.503,0.703,0.558,-209.351,-27.466,-35.645
-0.649,0.776,0.471,-203.735,-45.837,-43.213
-0.847,0.875,0.377,-198.242,-64.392,-53.284
-1.034,1.003,0.335,-189.514,-76.782,-64.392
-1.200,1.009,0.301,-179.077,-79.834,-77.332
-1.177,0.978,0.247,-169.922,-74.280,-85.754
-1.139,0.930,0.189,-164.612,-67.993,-85.266
-1.152,0.897,0.142,-163.757,-64.697,-76.782
-1.149,0.950,0.109,-164.307,-63.965,-63.843
-1.154,0.996,0.076,-162.659,-65.002,-54.565
-1.185,0.958,-0.002,-160.156,-68.054,-55.847
-1.240,0.879,-0.076,-160.339,-73.853,-65.857
-1.257,0.919,-0.162,-163.574,-78.674,-78.308
-1.329,0.985,-0.216,-168.091,-80.994,-91.187
-1.399,1.032,-0.236,-171.204,-78.247,-98.816
-1.378,1.110,-0.230,-173.157,-68.542,-97.351
-1.256,1.159,-0.214,-174.622,-55.054,-90.515
-1.115,1.189,-0.178,-174.927,-44.434,-80.078
-1.027,1.195,-0.171,-174.255,-39.490,-67.871
-1.041,1.226,-0.155,-172.485,-39.063,-58.289
-1.059,1.275,-0.141,-167.358,-38.696,-53.406
-1.063,1.346,-0.133,-155.273,-36.377,-49.500
-1.086,1.414,-0.105,-135.620,-32.349,-45.593
-1.112,1.441,-0.078,-109.497,-24.963,-39.368
-1.051,1.421,-0.042,-79.895,-14.893,-30.823
-0.924,1.322,-0.032,-51.086,-5.188,-19.531
-0.790,1.211,-0.027,-27.710,-0.244,-5.737
-0.684,1.102,-0.048,-11.719,-0.366,7.629
-0.677,0.966,-0.075,-3.235,-4.456,17.944
-0.702,0.828,-0.104,-1.770,-8.545,22.644
-0.719,0.713,-0.128,-5.981,-10.254,23.132
-0.741,0.666,-0.130,-15.442,-10.742,21.912
-0.747,0.681,-0.118,-26.489,-9.827,21.606
-0.729,0.768,-0.103,-35.217,-8.240,21.484
-0.704,0.866,-0.073,-37.842,-6.836,20.813
-0.636,0.900,-0.043,-34.851,-6.409,20.020
-0.527,0.947,-0.057,-29.968,-7.446,20.996
-0.497,0.921,-0.060,-22.278,-13.000,23.254
-0.525,0.875,-0.082,-16.907,-20.447,26.306
-0.579,0.828,-0.115,-14.526,-24.780,26.733
-0.608,0.801,-0.135,-14.648,-25.085,25.085
-0.605,0.791,-0.150,-16.235,-21.912,23.193
-0.595,0.813,-0.140,-17.334,-17.578,22.583
-0.573,0.837,-0.140,-16.113,-13.000,21.790
-0.532,0.866,-0.113,-12.024,-8.850,20.386
-0.504,0.865,-0.098,-5.371,-7.385,19.287
-0.512,0.844,-0.100,1.831,-8.118,18.372
-0.544,0.790,-0.109,7.812,-9.216,16.296
-0.570,0.720,-0.132,10.010,-9.216,12.573
-0.585,0.685,-0.151,6.958,-7.446,8.606

-1.418,1.145,-0.264,85.938,40.466,10.864
-1.550,1.243,-0.282,89.844,43.152,12.695
-1.674,1.382,-0.296,94.788,48.096,14.160
-1.776,1.528,-0.309,103.455,55.969,17.029
-1.876,1.664,-0.304,116.943,65.857,22.949
-1.948,1.747,-0.292,135.742,76.843,31.799
-1.938,1.789,-0.245,159.790,87.036,43.701
-1.850,1.728,-0.246,185.608,92.712,59.387
-1.831,1.623,-0.264,209.351,88.379,79.773
-1.914,1.534,-0.254,229.248,76.416,101.257
-1.950,1.425,-0.242,246.216,67.322,121.460
-1.924,1.322,-0.277,263.000,64.514,138.855
-1.926,1.219,-0.340,282.043,63.477,152.222
-1.905,1.087,-0.381,304.138,61.035,158.447
-1.848,0.927,-0.427,327.271,58.777,157.837
-1.770,0.735,-0.490,349.670,57.556,151.550
-1.663,0.515,-0.537,367.737,57.556,143.250
-1.554,0.359,-0.542,379.395,57.983,133.606
-1.402,0.184,-0.483,385.010,59.448,121.582
-1.124,-0.082,-0.490,382.996,58.411,111.023
-1.018,-0.298,-0.508,370.972,46.692,107.117
-1.128,-0.259,-0.436,350.586,33.020,105.530
-1.214,-0.203,-0.421,333.496,33.630,97.107
-1.165,-0.188,-0.417,323.608,52.551,77.332
-1.014,-0.186,-0.376,319.275,81.177,50.415
-0.684,-0.321,-0.299,317.322,112.305,24.109
-0.180,-0.581,-0.241,310.669,137.207,2.747
0.208,-0.769,-0.138,293.579,146.973,-9.949
0.407,-0.786,0.059,267.578,147.766,-16.357
0.601,-0.814,0.184,240.784,155.762,-23.376
0.899,-0.906,0.276,215.149,174.500,-31.860
1.377,-1.018,0.378,187.256,195.557,-37.659
1.902,-1.013,0.498,157.104,211.182,-43.762
2.333,-0.929,0.710,128.784,222.778,-59.753
2.749,-0.841,0.933,105.225,236.145,-87.036
2.962,-0.841,1.123,84.412,248.535,-117.554
3.024,-0.901,1.258,59.814,249.939,-141.602
2.906,-0.832,1.368,27.405,231.384,-152.039
2.608,-0.621,1.403,-8.606,192.444,-150.879
2.269,-0.328,1.322,-43.335,139.343,-141.418
1.828,-0.008,1.191,-72.937,80.627,-123.840
1.335,0.297,1.051,-91.980,27.161,-95.032
0.985,0.485,0.896,-94.849,-9.521,-54.199
0.819,0.517,0.774,-82.153,-31.738,-4.761
0.803,0.383,0.735,-59.265,-44.128,44.861
0.857,0.129,0.747,-32.959,-50.232,83.313
0.915,-0.155,0.747,-9.155,-54.749,105.103
0.945,-0.378,0.760,8.667,-59.998,112.793
0.962,-0.577,0.758,18.982,-66.833,111.084
0.989,-0.754,0.737,19.653,-75.378,105.042
0.942,-0.872,0.704,9.216,-85.571,99.426
0.868,-0.922,0.665,-10.559,-94.299,96.008
0.726,-0.891,0.655,-36.926,-99.182,91.492
0.558,-0.814,0.656,-65.857,-98.511,84.839
0.454,-0.718,0.678,-94.055,-91.797,78.369
0.412,-0.628,0.720,-120.178,-81.604,72.876
0.420,-0.572,0.741,-143.677,-72.083,69.702
0.418,-0.491,0.775,-165.466,-65.247,67.139
0.400,-0.387,0.795,-183.838,-59.875,62.317
0.412,-0.292,0.795,-197.449,-54.932,55.054
0.316,-0.192,0.753,-206.543,-51.880,46.265
0.138,-0.104,0.710,-213.013,-51.575,37.170
-0.001,0.002,0.674,-217.834,-50.720,29.480
-0.120,0.082,0.668,-220.825,-47.241,24.841
-0.195,0.144,0.658,-222.107,-41.321,22.827
-0.196,0.214,0.686,-221.619,-35.400,22.034
-0.140,0.205,0.689,-218.811,-29.785,18.494
-0.085,0.188,0.688,-215.088,-25.879,11.475
-0.095,0.156,0.646,-212.769,-24.475,1.709
-0.214,0.122,0.551,-214.783,-24.719,-9.583
-0.352,0.208,0.465,-222.717,-26.001,-23.560
-0.485,0.385,0.399,-233.887,-26.855,-36.682
-0.570,0.558,0.354,-242.432,-24.719,-44.189
-0.623,0.668,0.344,-245.178,-20.874,-45.837
-0.589,0.751,0.382,-243.164,-16.846,-43.396
-0.517,0.804,0.432,-237.610,-14.465,-39.124
-0.503,0.746,0.434,-229.492,-14.893,-35.522
-0.475,0.679,0.389,-221.680,-18.982,-32.410
-0.514,0.658,0.324,-216.614,-26.123,-31.128
-0.607,0.669,0.205,-214.172,-34.424,-32.959
-0.701,0.732,0.111,-212.585,-42.236,-37.048
-0.867,0.842,0.146,-209.045,-47.607,-41.931
-0.997,0.932,0.202,-200.378,-45.410,-45.593
-1.038,0.995,0.293,-186.829,-35.767,-47.119
-0.966,1.037,0.386,-169.983,-25.024,-47.485
-0.810,1.073,0.455,-152.588,-17.700,-48.584
-0.674,1.048,0.451,-138.245,-18.005,-50.842
-0.697,1.002,0.397,-129.211,-27.344,-51.392
-0.768,0.995,0.359,-124.817,-40.100,-50.415
-0.807,0.985,0.295,-124.023,-49.988,-53.345
-0.841,0.937,0.208,-126.160,-55.481,-60.974
-0.850,0.919,0.140,-131.226,-57.556,-68.726
-0.831,0.981,0.111,-137.390,-57.495,-73.242
-0.786,1.104,0.112,-141.541,-57.556,-74.158
-0.754,1.218,0.133,-140.808,-58.838,-71.106
-0.718,1.296,0.131,-134.949,-62.256,-62.744
-0.711,1.361,0.116,-125.061,-67.749,-51.208
-0.735,1.373,0.095,-112.000,-73.547,-40.649
-0.770,1.293,0.053,-98.267,-77.209,-33.752
-0.776,1.187,0.007,-88.196,-78.674,-29.846
-0.750,1.116,-0.026,-82.764,-79.407,-27.161
-0.749,1.084,-0.069,-80.383,-80.078,-24.719
-0.754,1.072,-0.096,-78.186,-80.688,-22.705
-0.743,1.060,-0.125,-74.768,-79.773,-20.691
-0.730,1.031,-0.155,-70.984,-76.782,-17.212
-0.720,1.032,-0.163,-67.627,-72.937,-11.841
-0.703,1.054,-0.152,-64.270,-68.359,-6.714
-0.677,1.059,-0.141,-60.303,-63.660,-3.601
-0.655,1.076,-0.125,-55.420,-59.570,-0.977
-0.630,1.081,-0.113,-49.438,-56.274,1.770
-0.634,1.069,-0.103,-42.297,-53.711,4.944
-0.626,1.049,-0.093,-34.546,-50.720,8.240
-0.603,1.008,-0.090,-26.733,-47.058,11.780
-0.558,0.974,-0.094,-20.142,-43.640,15.442
-0.551,0.922,-0.096,-15.686,-41.504,18.066
-0.568,0.883,-0.098,-13.428,-39.734,18.860
-0.571,0.857,-0.106,-13.306,-37.048,18.188
-0.576,0.829,-0.117,-15.381,-33.813,16.113
-0.584,0.840,-0.123,-19.531,-30.579,14.099

-1.218,1.402,-0.245,81.421,16.724,12.207
-1.334,1.425,-0.279,100.952,22.461,18.616
-1.475,1.422,-0.324,118.347,28.931,23.315
-1.663,1.437,-0.378,131.409,35.095,26.245
-1.835,1.510,-0.431,140.564,41.260,27.588
-1.997,1.652,-0.466,147.034,47.241,28.320
-2.111,1.826,-0.497,153.992,52.917,31.494
-2.204,1.976,-0.495,164.673,58.594,39.001
-2.259,2.072,-0.506,178.345,64.941,52.490
-2.288,2.149,-0.527,196.106,70.435,75.562
-2.318,2.189,-0.533,218.262,74.097,105.225
-2.292,2.152,-0.546,244.446,77.698,136.353
-2.206,2.056,-0.564,273.804,80.627,166.626
-2.063,1.949,-0.582,307.495,81.482,193.726
-1.867,1.827,-0.614,344.543,79.712,215.088
-1.649,1.666,-0.669,382.996,75.256,228.027
-1.496,1.487,-0.748,421.997,69.275,234.192
-1.388,1.216,-0.845,459.656,65.186,234.009
-1.184,0.870,-0.914,490.295,65.063,227.417
-0.924,0.449,-1.000,509.705,66.711,216.003
-0.771,0.018,-1.057,515.625,65.918,201.416
-0.680,-0.326,-0.985,506.958,65.552,182.617
-0.410,-0.620,-0.922,485.840,70.007,160.522
-0.121,-0.775,-0.825,454.102,72.205,139.954
0.021,-0.623,-0.633,422.058,68.420,123.047
0.022,-0.556,-0.490,401.489,69.946,105.225
0.145,-0.664,-0.411,392.334,87.158,86.548
0.460,-0.841,-0.339,385.071,118.469,70.557
0.893,-1.048,-0.228,372.620,154.724,55.847
1.357,-1.349,-0.146,349.731,188.049,40.833
1.783,-1.645,-0.019,312.378,213.745,27.466
2.100,-1.767,0.223,260.864,232.239,16.052
2.341,-1.750,0.493,203.125,250.061,3.235
2.547,-1.686,0.703,145.447,268.005,-14.526
2.719,-1.590,0.957,92.896,279.358,-36.499
2.883,-1.355,1.164,47.363,277.832,-57.861
2.945,-1.068,1.293,12.268,257.019,-79.163
2.756,-0.795,1.360,-12.512,215.271,-101.868
2.441,-0.523,1.357,-28.198,157.654,-119.263
2.067,-0.281,1.246,-36.621,94.910,-123.535
1.719,-0.153,1.072,-41.931,37.598,-114.563
1.381,-0.123,0.864,-47.241,-7.874,-93.323
1.073,-0.184,0.658,-53.589,-40.955,-62.378
0.844,-0.294,0.498,-63.049,-62.195,-27.405
0.689,-0.360,0.415,-74.829,-73.364,5.310
0.660,-0.419,0.397,-84.778,-75.806,32.898
0.706,-0.493,0.426,-91.187,-73.303,50.903
0.802,-0.545,0.468,-94.482,-69.702,58.350
0.871,-0.545,0.522,-95.581,-68.787,58.716
0.880,-0.521,0.593,-93.811,-71.167,54.871
0.880,-0.489,0.641,-89.905,-74.524,50.171
0.888,-0.488,0.653,-85.571,-79.163,46.265
0.920,-0.540,0.638,-84.290,-86.121,43.945
0.788,-0.562,0.618,-91.125,-94.727,41.626
0.592,-0.527,0.604,-103.699,-99.915,41.260
0.478,-0.520,0.606,-119.263,-97.656,40.649
0.402,-0.501,0.590,-136.841,-89.661,40.894
0.326,-0.480,0.581,-156.250,-79.712,41.504
0.284,-0.451,0.582,-176.147,-70.068,41.321
0.267,-0.439,0.572,-196.838,-61.890,40.161
0.238,-0.430,0.540,-218.140,-56.030,38.940
0.146,-0.412,0.502,-240.417,-51.453,35.828
0.036,-0.330,0.460,-262.817,-46.265,28.992
-0.053,-0.188,0.435,-282.104,-39.551,20.447
-0.115,-0.016,0.416,-294.861,-31.372,11.658
-0.181,0.143,0.422,-299.316,-22.766,2.197
-0.173,0.259,0.453,-296.448,-14.648,-7.263
-0.171,0.256,0.436,-290.100,-9.583,-16.846
-0.220,0.281,0.419,-286.133,-9.155,-25.635
-0.339,0.324,0.380,-286.072,-11.536,-34.790
-0.441,0.443,0.352,-288.513,-13.672,-45.105
-0.557,0.586,0.359,-290.161,-14.160,-54.260
-0.577,0.706,0.384,-287.720,-12.756,-58.960
-0.541,0.786,0.408,-281.982,-12.329,-56.824
-0.529,0.817,0.434,-274.475,-15.076,-51.331
-0.510,0.809,0.453,-266.541,-19.836,-45.288
-0.570,0.751,0.441,-259.827,-26.184,-40.833
-0.609,0.731,0.400,-255.554,-32.837,-39.551
-0.672,0.728,0.339,-253.174,-39.490,-43.884
-0.692,0.786,0.277,-251.526,-46.570,-54.565
-0.706,0.892,0.231,-249.084,-55.237,-67.322
-0.728,1.060,0.224,-243.469,-64.819,-76.172
-0.776,1.168,0.211,-232.971,-72.876,-78.430
-0.828,1.225,0.208,-219.666,-77.576,-73.486
-0.875,1.238,0.235,-204.895,-78.735,-63.904
-0.825,1.206,0.239,-189.819,-76.233,-54.077
-0.757,1.159,0.199,-175.598,-74.402,-46.265
-0.727,1.104,0.168,-163.147,-76.050,-40.894
-0.756,1.049,0.109,-153.748,-80.261,-38.025
-0.828,0.994,0.037,-147.705,-85.815,-35.889
-0.917,0.973,-0.017,-143.982,-90.027,-34.058
-0.982,0.970,-0.048,-141.846,-89.783,-36.072
-0.964,0.994,-0.076,-139.832,-84.900,-42.908
-0.927,1.041,-0.066,-137.329,-78.369,-51.331
-0.902,1.106,-0.048,-134.644,-71.655,-56.213
-0.866,1.210,-0.032,-131.348,-64.880,-54.749
-0.893,1.276,-0.014,-126.709,-58.167,-48.523
-0.900,1.327,-0.004,-120.117,-52.246,-41.016
-0.856,1.347,-0.009,-110.901,-47.913,-34.973
-0.828,1.338,-0.020,-99.609,-47.119,-29.602
-0.796,1.330,-0.040,-87.646,-48.828,-24.475
-0.780,1.320,-0.087,-74.951,-51.514,-18.677
-0.831,1.307,-0.105,-60.852,-53.101,-13.611
-0.843,1.267,-0.145,-46.204,-49.988,-9.705
-0.833,1.193,-0.184,-31.860,-42.297,-6.653
-0.819,1.108,-0.202,-20.020,-32.532,-4.211
-0.753,1.013,-0.203,-12.390,-22.278,-1.648
-0.669,0.940,-0.206,-10.437,-13.733,2.563
-0.592,0.927,-0.177,-13.794,-9.094,8.545
-0.542,0.937,-0.168,-20.142,-8.057,14.832
-0.557,0.965,-0.158,-26.550,-10.071,21.301
-0.575,1.002,-0.126,-30.518,-11.658,25.452
-0.561,1.010,-0.123,-31.250,-11.536,25.574
-0.543,1.007,-0.121,-30.273,-11.597,23.804
-0.550,1.006,-0.118,-27.527,-12.268,22.034
-0.530,1.014,-0.126,-23.315,-12.207,20.691
-0.517,1.016,-0.130,-18.311,-12.390,19.226
-0.533,0.996,-0.126,-12.695,-13.184,18.127
-0.541,0.960,-0.130,-7.080,-13.611,17.212

-1.212,1.285,-0.221,88.745,26.794,9.705
-1.340,1.348,-0.233,102.539,33.386,12.634
-1.475,1.401,-0.262,115.540,39.124,16.846
-1.583,1.470,-0.292,125.793,42.603,23.621
-1.673,1.580,-0.310,132.874,43.030,31.616
-1.756,1.692,-0.312,137.390,42.542,39.734
-1.858,1.773,-0.297,140.442,44.067,49.561
-1.933,1.872,-0.304,145.386,49.805,64.270
-1.969,1.983,-0.313,156.128,57.739,83.374
-1.979,2.062,-0.330,175.354,65.063,104.187
-1.996,2.041,-0.358,203.674,69.763,122.742
-1.923,1.931,-0.387,236.267,71.289,139.282
-1.798,1.816,-0.389,269.409,68.726,155.945
-1.589,1.661,-0.377,302.124,62.683,173.767
-1.349,1.445,-0.428,331.238,51.025,194.031
-1.283,1.266,-0.452,353.333,31.799,216.736
-1.321,1.118,-0.472,370.117,11.536,237.122
-1.328,0.967,-0.521,384.277,-2.258,248.291
-1.303,0.812,-0.567,397.705,-10.132,249.878
-1.258,0.655,-0.612,410.767,-13.733,243.347
-1.178,0.492,-0.663,423.706,-12.756,231.506
-1.097,0.305,-0.710,435.059,-7.935,215.881
-1.031,0.083,-0.760,442.932,1.709,197.693
-0.958,-0.164,-0.791,444.580,17.029,177.979
-0.696,-0.520,-0.772,437.134,35.339,157.349
-0.420,-0.929,-0.781,415.161,49.683,138.794
-0.300,-1.106,-0.645,378.357,56.213,125.122
-0.246,-1.168,-0.443,333.008,66.345,112.793
-0.050,-1.214,-0.235,285.156,90.027,97.351
0.291,-1.271,-0.042,238.220,122.864,80.444
0.676,-1.209,0.181,194.336,155.945,63.721
1.098,-1.107,0.410,159.485,184.998,43.030
1.563,-1.049,0.602,135.925,207.703,15.991
2.036,-1.034,0.806,122.131,223.328,-13.184
2.439,-1.030,1.020,113.892,235.657,-40.161
2.715,-1.094,1.206,106.628,246.460,-62.805
2.870,-1.209,1.354,94.116,252.136,-81.360
2.865,-1.321,1.445,70.496,246.277,-96.130
2.720,-1.307,1.487,35.339,223.328,-108.704
2.559,-1.206,1.439,-6.653,185.181,-120.544
2.266,-0.967,1.332,-52.856,135.376,-129.028
1.893,-0.668,1.166,-96.985,83.679,-130.920
1.504,-0.379,0.965,-133.606,38.025,-124.451
1.142,-0.087,0.802,-158.447,3.418,-105.530
0.904,0.155,0.719,-168.213,-18.066,-74.890
0.790,0.270,0.668,-162.598,-27.954,-39.368
0.775,0.238,0.648,-145.386,-30.579,-7.446
0.842,0.107,0.677,-123.657,-32.043,17.273
0.930,-0.062,0.708,-102.539,-36.011,33.813
0.997,-0.232,0.717,-86.121,-44.861,44.006
0.995,-0.343,0.719,-76.294,-58.960,51.392
0.877,-0.376,0.717,-72.205,-74.158,56.213
0.707,-0.354,0.689,-71.350,-83.923,57.861
0.556,-0.344,0.661,-71.289,-86.609,54.871
0.442,-0.344,0.652,-72.449,-83.252,49.683
0.377,-0.349,0.660,-76.660,-76.233,42.542
0.363,-0.392,0.672,-84.290,-67.932,35.217
0.386,-0.467,0.656,-97.229,-61.401,29.785
0.350,-0.495,0.646,-116.150,-59.082,26.917
0.265,-0.455,0.650,-139.709,-59.937,25.513
0.141,-0.364,0.654,-164.490,-58.838,23.437
0.034,-0.267,0.621,-186.646,-53.650,17.883
-0.074,-0.174,0.555,-205.444,-45.532,8.301
-0.163,-0.082,0.501,-220.520,-36.560,-1.892
-0.231,0.024,0.465,-233.215,-26.550,-10.864
-0.217,0.141,0.445,-243.530,-15.503,-20.081
-0.179,0.262,0.456,-250.977,-5.920,-27.588
-0.154,0.343,0.480,-254.211,0.061,-32.593
-0.175,0.378,0.522,-254.272,3.174,-36.072
-0.221,0.381,0.537,-253.174,4.456,-40.955
-0.249,0.411,0.516,-253.418,3.845,-48.157
-0.332,0.501,0.462,-255.005,0.488,-56.885
-0.491,0.653,0.379,-254.700,-5.066,-66.772
-0.611,0.813,0.323,-249.634,-10.620,-75.623
-0.648,0.961,0.308,-237.244,-13.428,-80.505
-0.658,1.037,0.396,-218.201,-13.794,-82.275
-0.623,1.060,0.504,-196.655,-13.428,-81.787
-0.543,1.040,0.587,-175.049,-15.747,-78.552
-0.542,0.992,0.663,-156.433,-22.400,-74.280
-0.549,0.934,0.703,-142.456,-30.457,-71.594
-0.576,0.898,0.686,-133.667,-37.781,-72.327
-0.634,0.861,0.623,-130.432,-45.349,-76.294
-0.687,0.801,0.498,-131.836,-53.467,-81.970
-0.715,0.814,0.367,-138.245,-62.439,-87.524
-0.766,0.909,0.276,-147.156,-70.618,-92.773
-0.855,1.005,0.225,-154.480,-74.585,-97.839
-0.876,1.089,0.201,-157.959,-72.876,-100.281
-0.867,1.153,0.201,-157.532,-67.688,-99.670
-0.829,1.180,0.193,-153.442,-61.646,-96.313
-0.772,1.195,0.185,-147.156,-57.251,-89.600
-0.736,1.202,0.163,-140.137,-55.969,-80.322
-0.739,1.209,0.134,-132.690,-57.678,-70.190
-0.780,1.211,0.094,-124.451,-61.096,-60.974
-0.837,1.187,0.042,-116.089,-62.927,-54.688
-0.872,1.154,-0.009,-108.521,-62.134,-50.598
-0.883,1.162,-0.044,-102.844,-58.655,-49.072
-0.910,1.165,-0.054,-97.961,-52.429,-50.049
-0.886,1.158,-0.048,-94.116,-44.006,-50.659
-0.814,1.171,-0.027,-90.698,-35.828,-47.913
-0.746,1.190,-0.003,-87.769,-30.334,-43.274
-0.687,1.185,0.023,-84.900,-27.771,-37.659
-0.645,1.173,0.021,-82.397,-28.198,-31.738
-0.654,1.155,0.013,-81.299,-30.701,-26.489
-0.654,1.148,-0.000,-81.482,-32.715,-22.949
-0.632,1.143,-0.036,-81.848,-33.386,-20.203
-0.618,1.174,-0.062,-81.604,-33.691,-17.944
-0.641,1.197,-0.086,-79.102,-33.386,-16.174
-0.657,1.209,-0.067,-73.425,-30.945,-13.794
-0.626,1.183,-0.068,-65.491,-26.611,-9.705
-0.572,1.156,-0.071,-57.190,-22.278,-3.845
-0.520,1.119,-0.079,-49.622,-19.958,3.601
-0.490,1.083,-0.081,-43.030,-19.409,10.071
-0.476,0.999,-0.089,-37.720,-19.897,13.611
-0.485,0.913,-0.111,-36.194,-20.691,14.832
-0.500,0.870,-0.119,-38.208,-21.179,14.893
-0.524,0.875,-0.114,-42.786,-20.569,13.367
-0.530,0.900,-0.108,-46.936,-18.494,11.475
-0.525,0.938,-0.099,-48.645,-16.113,10.864
-0.515,0.949,-0.099,-47.485,-14.160,12.024

-1.134,1.190,-0.347,62.500,31.128,-3.540
-1.195,1.270,-0.365,67.993,35.706,-4.211
-1.251,1.360,-0.393,73.059,40.833,-4.517
-1.350,1.484,-0.438,79.041,44.983,-2.747
-1.540,1.624,-0.472,86.670,49.438,3.906
-1.690,1.740,-0.503,97.961,56.335,14.893
-1.785,1.830,-0.543,112.183,64.514,27.405
-1.784,1.885,-0.551,129.333,71.899,41.138
-1.746,1.915,-0.538,148.743,77.209,56.091
-1.701,1.914,-0.521,170.227,80.933,71.533
-1.679,1.932,-0.493,194.031,83.557,85.388
-1.661,1.927,-0.469,220.398,86.182,95.581
-1.596,1.823,-0.503,248.169,87.646,103.271
-1.499,1.729,-0.506,275.024,84.595,111.938
-1.370,1.679,-0.465,300.049,77.515,120.117
-1.301,1.630,-0.428,326.294,70.190,124.878
-1.287,1.507,-0.417,354.248,66.345,126.526
-1.292,1.337,-0.460,381.042,66.833,128.174
-1.310,1.190,-0.515,404.358,69.824,132.141
-1.217,0.998,-0.566,422.913,73.303,136.658
-1.037,0.813,-0.550,434.631,72.693,140.747
-0.863,0.608,-0.508,440.552,64.331,143.982
-0.726,0.390,-0.430,442.444,48.218,144.470
-0.567,0.090,-0.407,439.697,28.137,141.968
-0.481,-0.185,-0.385,431.091,6.042,137.939
-0.478,-0.393,-0.350,416.870,-11.414,132.019
-0.466,-0.572,-0.315,399.963,-17.273,123.047
-0.389,-0.712,-0.302,382.324,-7.568,109.131
-0.162,-0.818,-0.239,364.380,13.794,90.149
0.096,-0.965,-0.143,345.703,40.405,67.993
0.418,-1.119,-0.040,325.073,70.129,46.997
0.742,-1.325,0.111,300.537,100.403,28.931
1.131,-1.593,0.267,269.409,129.456,13.733
1.594,-1.856,0.381,229.797,154.785,0.061
1.990,-2.023,0.500,179.443,170.471,-16.724
2.207,-2.055,0.638,122.742,179.504,-40.527
2.414,-1.922,0.745,65.125,187.012,-69.275
2.534,-1.668,0.812,10.437,194.458,-102.112
2.499,-1.349,0.836,-36.987,197.449,-133.667
2.383,-0.945,0.841,-76.965,192.017,-156.128
2.146,-0.499,0.886,-105.652,176.636,-163.940
1.896,-0.078,0.914,-120.789,153.870,-154.968
1.670,0.246,0.950,-120.483,125.061,-130.127
1.428,0.409,0.973,-107.239,90.820,-94.971
1.216,0.414,0.958,-85.754,54.810,-55.359
1.065,0.342,0.935,-61.340,21.118,-19.104
0.924,0.261,0.903,-36.133,-8.118,9.155
0.826,0.115,0.861,-11.108,-30.701,30.579
0.785,-0.084,0.820,11.047,-46.509,46.143
0.778,-0.307,0.771,27.527,-57.190,55.664
0.758,-0.508,0.740,34.668,-66.040,59.082
0.760,-0.683,0.729,30.640,-73.669,58.655
0.802,-0.833,0.717,15.930,-80.505,57.251
0.818,-0.899,0.694,-7.935,-87.341,56.335
0.762,-0.861,0.665,-37.598,-92.468,53.772
0.634,-0.755,0.657,-68.542,-93.323,48.096
0.519,-0.639,0.633,-97.412,-87.463,40.894
0.497,-0.533,0.594,-123.169,-77.820,35.095
0.456,-0.401,0.610,-145.630,-69.946,32.532
0.422,-0.276,0.627,-164.368,-63.965,33.936
0.368,-0.150,0.652,-177.246,-60.486,37.415
0.323,-0.035,0.700,-182.861,-56.824,39.917
0.348,-0.080,0.724,-182.678,-52.368,38.391
0.328,-0.071,0.736,-182.739,-48.889,34.546
0.261,-0.061,0.721,-185.181,-46.814,28.687
0.180,-0.042,0.702,-190.430,-44.861,20.691
0.052,-0.001,0.660,-198.914,-41.687,12.939
-0.104,0.066,0.589,-210.388,-36.560,6.470
-0.209,0.171,0.533,-223.633,-30.090,1.587
-0.261,0.304,0.507,-236.023,-21.729,-0.427
-0.268,0.399,0.515,-243.958,-12.085,-2.014
-0.239,0.443,0.527,-247.742,-3.357,-5.188
